sentence_idx	title	sentence	CSI	subject	object	sức mạnh	thiết kế	giá	tính năng	an toàn
353	So sánh xe Chevrolet Orlando 2012 và Toyota Innova 2014 - Khi nổi loạn đụng độ truyền thống	dù_vậy , đối_thủ innova lại nhanh chân hơn 1 bước khi thiết_kế khoảng sáng gầm xe lớn hơn , giúp chiếc xe vận_hành tốt ở nhiều địa_hình	1	3&& 4&& 		0	3	0	0	0
549	So sánh xe Toyota Yaris 1.3G và Mazda 2 hatchback: Một già một trẻ như nhau	cả hai chiếc hatchback đều được trang_bị đèn phanh trên cao công_nghệ tuy sở_hữu kích_thước tổng_thể tương_đương nhau , nhưng yaris có phần bề_thế hơn khi đặt cạnh chiếc hatchback “ nữ_tính ” nhà mazda 2	1	21&& 	30&& 31&& 32&& 33&& 34&& 35&& 36&& 	0	3	0	0	0
394	So sánh xe Hyundai Accent 2015 và Honda City 2016: Mỗi người một vẻ	phần đầu của honda city 2016 không có quá nhiều thay_đổi với mặt ga - lăng cỡ lớn mạ crom đặc_trưng cùng dàn đèn_pha halogen , bên cạnh đó , xe còn có hốc đèn sương_mù và cản trước hầm_hố hơn so với đối_thủ	1	4&& 5&& 6&& 	44&& 	0	3	0	0	0
518	So sánh xe Toyota Camry và Honda Accord: Cuộc chiến trong phân khúc sedan hạng D	về kích_thước tổng_thể , honda accord sở_hữu dáng_vẻ bề_thế hơn toyota_camry với chiều dài tổng_thể lớn hơn	1	5&& 6&& 	11&& 	0	3	0	0	0
215	So sánh Toyota Vios 2021 và Kia Soluto 2021 – Lựa chọn xe số 1 trong lĩnh vực xe chạy dịch vụ?	ngoài_ra , đèn nội_thất của toyota_vios e mt được trang_bị cho cả 2 hàng ghế , tiện_dụng so với chỉ 1 hàng ghế trước trên kia soluto mt deluxe	1	6&& 7&& 8&& 	26&& 27&& 28&& 29&& 	0	3	0	0	0
396	So sánh xe Hyundai Accent 2021 và Toyota Vios 2021: Chọn công nghệ hay ăn chắc mặc bền?	ngoài_ra , accent cũng có khoảng sáng gầm cao hơn hẳn , chính vì_vậy_mà khả_năng “ leo lề ” , vận_hành ở điều_kiện đường_sá gồ_ghề được đảm_bảo hơn so với đối_thủ đến từ nhật	1	3&& 	31&& 32&& 33&& 34&& 	3	3	0	0	0
396	So sánh xe Hyundai Accent 2021 và Toyota Vios 2021: Chọn công nghệ hay ăn chắc mặc bền?	di_chuyển ra phía sau , đuôi xe accent 1.4 at 2021 tiếp_tục với những đường_nét trẻ_trung , hiện_đại bởi sự xuất_hiện của bộ khuếch lưu khí động_học và cặp đèn hậu led 3d được tinh_chỉnh nhẹ , hiện_đại so với đời cũ	1	8&& 9&& 10&& 11&& 	41&& 42&& 	0	3	0	0	0
396	So sánh xe Hyundai Accent 2021 và Toyota Vios 2021: Chọn công nghệ hay ăn chắc mặc bền?	ngoài_ra , đèn phản_quang trên vios có thiết_kế to bản hơn thay_vì thanh_mảnh như trên đối_thủ , bên ngoài cũng không được viền chrome	1	6&& 	16&& 	0	3	0	0	0
218	So sánh VinFast LUX A 2021 và Toyota Camry 2021: chọn cảm giác lái hay bền bỉ?	dải_đèn led được kéo_dài sang 2 bên giúp người dùng có cảm_giác đầu xe rộng và bề_thế hơn rất nhiều so với các dòng xe cùng phân khúc	1	14&& 25&& 	23&& 24&& 26&& 27&& 28&& 	0	3	0	0	0
218	So sánh VinFast LUX A 2021 và Toyota Camry 2021: chọn cảm giác lái hay bền bỉ?	thế_mạnh của camry 2.0 g là thiết_kế mới trẻ_trung hơn , vận_hành tốt hơn bản tiền_nhiệm	1	3&& 4&& 5&& 	15&& 16&& 	3	3	0	0	0
200	So sánh Suzuki Ertiga Sport 2021 và Mitsubishi Xpander AT 2021 - Chọn giá rẻ hay trang bị tốt hơn?	đồng_thời vị_trí đèn_pha của xpander cũng được dời thấp xuống so với ertiga	1	5&& 	13&& 	0	3	0	0	0
155	So sánh Kia Morning 2020 với Honda Brio 2020	tuy có_giá bán rẻ hơn nhưng kia morning s lại nổi_trội hơn đôi_chút nhờ đèn_pha có thêm tính_năng tự_động bật tắt , đèn hậu led , trong khi đó trên brio rs chỉ là loại bóng thường	1	7&& 8&& 9&& 	31&& 32&& 	0	3	0	0	0
255	So sánh nhanh Hyundai Accent 2020 và Toyota Vios 2020	trong khi đó , do chưa phải bản cao_cấp nhất nên vios e cvt chỉ sở_hữu các trang_bị cơ_bản như đèn_pha halogen , gương gập / chỉnh điện tự_động và mâm đúc cũng chỉ có đường_kính 15 inch – nhỏ hơn 1 inch so với đối_thủ	1	12&& 13&& 14&& 	46&& 	0	1	0	0	0
192	So sánh Mitsubishi Xpander và Suzuki XL7 trong tầm giá 600 triệu	về trang_bị ngoại_thất , bản at của xpander vừa ra_mắt cũng đã được cải_tiến lên hệ_thống đèn_chiếu sáng full - led , thay_thế cho loại halogen trước đây để tạo thế cân_bằng với đối_thủ	1	5&& 6&& 7&& 8&& 	34&& 	0	2	0	0	0
60	Lăn bánh 1 tỷ chọn Nissan X-Trail 2019 hay Hyundai Tucson 2019 ?	la - zăng 5 chấu kép trên tucson cũng được làm mới , kết_hợp với cụm đèn hậu led và cặp ống_xả kép ở đuôi xe tạo cảm_quan trẻ_trung và thể_thao hơn so với đối_thủ	1	8&& 	35&& 	0	3	0	0	0
252	So sánh nhanh Honda Civic 2020 và Mazda3 2020	các thông_số về kích_thước tổng_thể , chiều dài cơ_sở và khoảng sáng gầm trên mazda3 đều nhỉnh hơn so với honda_civic , về lý_thuyết thì sẽ giúp mang lại kích_thước bề_thế hơn , bên cạnh đó là độ rộng_rãi , thoái mái trong không_gian nội_thất và khả_năng vận_hành linh_hoạt trong điều_kiện đường_sá gồ_ghề	1	15&& 	21&& 	0	3	0	0	0
284	So sánh nhanh Mazda CX-5 2019 và Peugeot 3008 2019	bù lại , mẫu xe pháp có cửa_sổ trời toàn_cảnh panoramic , hệ_thống đèn viền nội_thất ambient light “ nịnh mắt ” hơn cửa_sổ sunroof trên đối_thủ	1	4&& 5&& 6&& 	27&& 	0	3	0	0	0
111	So sánh Chevrolet Colorado 2.5L 4x2 AT và Mitsubishi Triton 2.5L 4x2 AT	về phần đuôi xe , colorado có thiết_kế cứng_cáp với cụm đèn hậu dạng 3 tầng , các chi_tiết đều được vuốt góc_cạnh hơn so với đối_thủ	1	6&& 	27&& 	0	3	0	0	0
115	So sánh Ford Ecosport 2018 và Chevrolet Trax 2018	chevrolet trax sở_hữu thiết_kế lai hiện_đại và bắt_mắt hơn so với đối_thủ	1	1&& 2&& 	12&& 	0	3	0	0	0
115	So sánh Ford Ecosport 2018 và Chevrolet Trax 2018	trong khi đó , ở phiên_bản này ecosport chỉ sử_dụng cụm đèn dạng halogen đơn_giản , điểm cộng ở thế_hệ mới này là cụm đèn sương_mù được thiết_kế sắc xảo hơn so với bóng tròn như phiên_bản cũ	1	8&& 	37&& 38&& 	0	3	0	0	0
115	So sánh Ford Ecosport 2018 và Chevrolet Trax 2018	so với đối_thủ , ecosport có thiết_kế rắn_rỏi hơn , thể_hiện ở những đường gân dập nổi dứt_khoát từ phần hốc bánh trước đến tận cụm đèn hậu phía sau tăng tính_năng khí động_học , viền cửa mạ chrome sang_trọng , gương chiếu hậu chỉnh / gập điện thiết_kế 2 tone màu đẹp_mắt	1	5&& 	3&& 	0	3	0	0	0
298	So sánh nhanh Mitsubishi Triton MIVEC 2017 và Mazda BT-50 2016	cụm đèn_pha của triton mivec cùng đối_thủ bt - 50 3.2 at 4wd cùng sử_dụng bóng halogen và có tính_năng tự_động bật / tắt , hiện_đại và tiện_lợi	1	4&& 5&& 	8&& 9&& 10&& 11&& 12&& 13&& 	0	2	0	0	0
148	So sánh Isuzu mu-X và Toyota Fortuner	fortuner 2.5 g lịch_lãm với các góc bo tinh_tế , cụm đèn hậu tạo_hình vòng_tròn , đèn phản_quang mảnh_dẻ và đuôi lướt gió lộ diện rõ hơn so với đối_thủ	1	1&& 2&& 3&& 	30&& 	0	3	0	0	0
110	So sánh Chevrolet Captiva Revv và Kia Sorento 2018 trong phân khúc SUV tầm trung	dải_đèn led chạy ban_ngày được vuốt cong ấn_tượng kết_hợp với bóng halogen tạo cho mặt trước của captiva revv cái nhìn dữ_dằn , hầm_hố hơn so với phiên_bản tiền_nhiệm vốn đã quá quen_thuộc với người dùng việt	1	18&& 19&& 	28&& 29&& 	0	3	0	0	0
116	So sánh Ford Everest với Mitsubishi Pajero Sport	so về nhiều mặt như không_gian nội_thất , trang_bị tiện_nghi … thì pajero nhỉnh hơn so với everest và vì_thế cũng có mức giá cao hơn so với đối_thủ	1	13&& 	18&& 	0	3	1	3	0
209	So sánh Toyota Fortuner và Hyundai SantaFe: Đối thủ không cùng phân khúc	không_gian nội_thất của fortuner rộng_rãi hơn so với santafe	1	4&& 	9&& 	0	3	0	0	0
150	So sánh KIA RIO và Mitsubishi Attrage: Giá hấp dẫn trong phân khúc Sedan cỡ nhỏ	cả hai đều được trang_bị đèn báo rẽ tích_hợp trên gương chiếu hậu , hệ_thống chiếu sáng của rio hiện_đại và đẹp hơn so với thiết_kế đơn_giản và truyền_thống của attrage	1	19&& 	31&& 	0	3	0	0	0
220	So sánh VinFast Lux SA2.0 2021 và Kia Sorento 2021: Lựa chọn nào trong tầm giá 1,5 tỷ đồng	kia sorento 2021 có ghế trước chỉnh điện đa hướng , có chức_năng làm mát / sưởi ấm và đặc_biệt xe có nhớ 2 vị_trí ghế lái hơn hẳn đối_thủ	1	1&& 2&& 3&& 	30&& 	0	0	0	3	0
220	So sánh VinFast Lux SA2.0 2021 và Kia Sorento 2021: Lựa chọn nào trong tầm giá 1,5 tỷ đồng	sự thiếu_sót của đối_thủ là điểm mạnh của kia_sorento với màn_hình giải_trí 12,3 inch kết_nối apple carplay và android_auto cùng hệ_thống âm_thanh vòm 12 loa bose	1	4&& 	9&& 	0	0	0	1	0
427	So sánh xe Kia Seltos Premium 2021 và Peugeot 2008 GT Line 2021: Cuộc chiến SUV đô thị "hot" tại Việt Nam	ngoài_ra , hàng ghế sau của xe còn có bệ tỳ tay kiêm hộc để cốc và cửa gió điều hòa , 2 chi_tiết hơn hẳn đối_thủ peugeot 2008	1	7&& 	28&& 29&& 	0	0	0	3	0
427	So sánh xe Kia Seltos Premium 2021 và Peugeot 2008 GT Line 2021: Cuộc chiến SUV đô thị "hot" tại Việt Nam	ghế lái chỉnh điện , hàng ghế sau chưa có cửa gió điều hòa và không có bệ tỳ tay trung_tâm là yếu điểm so với đối_thủ	1		27&& 	0	0	0	1	0
197	So sánh Peugeot 2008 GT Line 2021 và Toyota Corolla Cross 1.8V 20201: Hơn 800 triệu chọn xe nào?	điểm_trừ của peugeot 2008 là điểm cộng của corolla_cross khi xe cung_cấp đủ cho khách_hàng sự thoải_mái , các tiện_ích như cửa gió điều hòa , bệ tỳ tay và tựa đầu	1	3&& 4&& 	9&& 	0	0	0	1	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	ở bản mới , lưới tản_nhiệt của xe gọn_gàng hơn và sơn đen toàn_bộ để mang đến diện_mạo mới	1	8&& 		0	0	0	3	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	ngoài_ra , mẫu xe đa_dụng của toyota còn vượt_trội hơn nhờ loạt cảm_biến trước giúp người dùng dễ_dàng điều_khiển xe hơn ở khu_vực nội_đô	1	3&& 4&& 5&& 6&& 7&& 		0	0	0	3	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	xét về ngoại_thất , rõ_ràng mitsubishi xpander có diện_mạo trẻ_trung , công_nghệ đèn hiện_đại hơn đối_thủ	1	6&& 7&& 	16&& 	0	0	0	3	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	so với đối_thủ , innova tiện_nghi hơn nhờ điều hòa tự_động 2 giàn lạnh , cổng usb , bàn làm_việc ghế sau , khởi_động nút bấm . .	1	5&& 	3&& 	0	0	0	3	0
424	So sánh xe Kia Seltos 2020 và Suzuki XL7 2020: Giải quyết bài toán hơn 600 triệu mua xe gì?	về khả_năng chiếu sáng , suzuki xl7 nhỉnh hơn đối_thủ trong tầm giá 600 triệu đồng khi sở_hữu đèn_pha led với các khoang bóng khá tinh_tế	1	6&& 7&& 	10&& 	0	0	0	3	0
424	So sánh xe Kia Seltos 2020 và Suzuki XL7 2020: Giải quyết bài toán hơn 600 triệu mua xe gì?	lưới tản_nhiệt truyền_thống dạng vân mắt_xích là chi_tiết khiến nhiều cho rằng xe nhật chưa phá_cách so với những đối_thủ đến từ hàn_quốc	1	13&& 14&& 	19&& 20&& 21&& 22&& 23&& 	0	0	0	1	0
345	So sánh xe Baic X55 và Hyundai Tucson 2021: Đại chiến xe CUV giá rẻ	so với baic x55 , hyundai tucson là chiếc xe mà chúng_tôi đánh_giá có khả_năng cách_âm tốt hơn hẳn	1	6&& 7&& 	3&& 4&& 	0	0	0	3	0
431	So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?	sở_hữu mức giá cao nên honda city cũng được " trang_hoàng mặt_tiền " khá ấn_tượng với cụm đèn_pha led chia khoang , đây cũng là trang_bị cao_cấp nhất phân khúc sedan hạng b tại việt_nam	1	6&& 7&& 	29&& 30&& 31&& 32&& 33&& 34&& 35&& 	0	0	0	3	0
403	So sánh xe Hyundai Kona 2020 và Ford EcoSport 2020: Lựa chọn nào ngoài Kia Seltos?	nhược_điểm của ford ecosport 2020 đến từ khả_năng cách_âm vẫn còn khá kém so với mặt_bằng chung của phân khúc	1	3&& 4&& 5&& 	16&& 17&& 18&& 19&& 20&& 	0	0	0	1	0
442	So sánh xe MG ZS 2021 và Ford EcoSport 2021: "Tân binh" đủ sức thay thế "cựu vương"	hơn_nữa , mg zs còn có ghế lái chỉnh điện vượt_trội hơn hẳn bản cao_cấp của ecosport vẫn là ghế chỉnh cơ	1	3&& 4&& 	17&& 	0	0	0	3	0
442	So sánh xe MG ZS 2021 và Ford EcoSport 2021: "Tân binh" đủ sức thay thế "cựu vương"	hàng ghế sau xe có bệ tỳ tay kiêm hộc để đồ , nhưng việc thiếu đi cửa gió điều hòa là thiệt_thòi lớn với người dùng ecosport so với mg zs	1	28&& 	31&& 32&& 	0	0	0	1	0
442	So sánh xe MG ZS 2021 và Ford EcoSport 2021: "Tân binh" đủ sức thay thế "cựu vương"	về khả_năng cách_âm , nếu so với đối_thủ trực_tiếp ford ecosport , chúng_tôi đánh_giá cao hơn bởi zs không xuất_hiện nhiều tiếng ù khi di_chuyển ở tốc_độ cao	1	18&& 	10&& 11&& 	0	0	0	3	0
442	So sánh xe MG ZS 2021 và Ford EcoSport 2021: "Tân binh" đủ sức thay thế "cựu vương"	ở chiều ngược_lại , ford ecosport 2021 có khả_năng cách_âm ở mức trung_bình so với mặt_bằng chung của phân khúc	1	5&& 6&& 7&& 	19&& 20&& 	0	0	0	2	0
552	So sánh xe VinFast Lux SA2.0 2021 và Toyota Fortuner 2021: "Cuộc chơi" dần thay đổi	vinfast lux sa2 . 0 là chiếc xe có khả_năng cách_âm hàng_đầu phân khúc , nhưng vẫn còn " sạn "	1	1&& 2&& 3&& 4&& 5&& 	13&& 14&& 	0	0	0	3	0
491	So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?	so với đối_thủ , mitsubishi xpander 2020 thua_thiệt đôi_chút khi chỉ có màn_hình cảm_ứng 7 inch	1	5&& 6&& 7&& 	3&& 	0	0	0	1	0
491	So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?	với mitsubishi xpander 2020 , người dùng sẽ có một chiếc xe với ngoại_hình trẻ_trung mang hơi_hướng tương_lai , công_nghệ đã được áp_dụng hiều hơn so với bản cũ	1	2&& 3&& 4&& 	28&& 29&& 	0	0	0	3	0
359	So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn	ngoài_ra , mẫu suv này còn có thêm ăng ten vây cá_mập mới , tính_năng đá cốp để gia_tăng sự tiện_nghi tương_tự đối_thủ	1	3&& 4&& 5&& 	23&& 	0	0	0	2	0
344	So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: "Tân binh" mới nổi thách thức "lão làng"	điểm mạnh nhất của baic beijing x7 2020 đến từ những trang_bị tiện_nghi dẫn_đầu phân khúc cuv hạng c tại việt_nam	1	5&& 6&& 7&& 8&& 	15&& 16&& 	0	0	0	3	0
344	So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: "Tân binh" mới nổi thách thức "lão làng"	những tiện_nghi của hyundai tucson 2020 không nhiều như đối_thủ , nhưng vẫn ở mức đủ dùng	1	4&& 5&& 6&& 	10&& 	0	0	0	2	0
534	So sánh xe Toyota Fortuner Legender 2020 và Ford Everest Titanium 2020: Cuộc chiến công nghệ	khả_năng cách_âm của toyota_fortuner mới chưa được cải_tiến quá nhiều so với bản cũ , nhưng động_cơ của xe giờ_đây đã được tinh_chỉnh êm_ái hơn	1	4&& 	13&& 14&& 	3	0	0	1	0
484	So sánh xe Mitsubishi Triton 2020 và Toyota Hilux 2020: Cuộc chạy đua công nghệ của xe bán tải	tương_tự đối_thủ , hilux mới cũng có đèn_pha sử_dụng công_nghệ led projector kết_hợp đèn định_vị ban_ngày	1	4&& 	2&& 	0	0	0	2	0
538	So sánh xe Toyota Hilux Adventure 2020 và Ford Ranger Wildtrak 2020: Ngang tài, ngang sức	phần gương chiếu hậu , toyota_hilux adventure tỏ ra ấn_tượng hơn khi sử_dụng đèn xi - nhan led , còn ford ranger wildtrak là bóng halogen	1	7&& 	21&& 22&& 23&& 	0	0	0	3	0
535	So sánh xe Toyota Granvia 2020 và Kia Sedona 2020: Cuộc cạnh tranh xe dịch vụ chuyên chở cao cấp	ở bên kia chiến_tuyến , kia sedona cũng không thua_kém khi cụm đèn_pha / cos sử_dụng bóng led có tính_năng tự_động	1	6&& 7&& 		0	0	0	2	0
511	So sánh xe Suzuki Ertiga Sport 2020 và Toyota Avanza 2020: Ertiga Sport đã rẻ lại nhiều trang bị	hai mẫu xe cùng đến từ nhật_bản này có sự cải_tiến ở một_số chi_tiết , trong đó avanza còn được bổ_sung_công_nghệ đèn_chiếu sáng tốt hơn đối_thủ	1	18&& 	26&& 	0	0	0	3	0
525	So sánh xe Toyota Corolla Cross 2020 và Honda CR-V 2020: Cuộc chiến công nghệ	hơn_nữa , đèn sương_mù led trên xe crv cũng mang đến cái nhìn hiện_đại so với đối_thủ trực_tiếp	1	8&& 	17&& 18&& 	0	0	0	3	0
490	So sánh xe Mitsubishi Xpander 2020 và Suzuki Ertiga Sport 2020: Nâng cấp để tiếp tục cuộc chiến	không chỉ vậy , người dùng còn không được sử_dụng dải_đèn định_vị ban_ngày trên ertiga như đối_thủ cùng phân khúc	1	15&& 	17&& 18&& 19&& 20&& 	0	0	0	1	0
514	So sánh xe Suzuki XL7 2020 và Toyota Rush 2020: Giá bán có quyết định tất cả?	khi trình_làng tại việt_nam , các chuyên giá đánh_giá xe toyota_rush 2020 cao bởi đây là chiếc mpv duy_nhất trong phân khúc áp_dụng công_nghệ đèn_chiếu sáng led	1	11&& 12&& 	21&& 22&& 	0	0	0	3	0
453	So sánh xe Mazda 3 2020 và Kia Cerato 2020: "Ngôi vương" dần đổi chủ	gương trên chiếc xe này sẽ không có công_nghệ chống chói tự_động , nhớ vị_trí như đối_thủ mà chỉ xuất_hiện chỉnh / gập điện , đèn báo rẽ led và đèn welcome_light	1	3&& 4&& 5&& 	17&& 	0	0	0	1	0
510	So sánh xe Suzuki Ertiga 2020 và Toyota Avanza 2020: Xe Toyota lép vế!	tuy_nhiên , đèn hậu trên suzuki ertiga 2020 là đèn led , tạo hiệu_ứng tốt hơn so với cụm đèn hậu của đối_thủ toyota_avanza	1	6&& 7&& 8&& 	24&& 	0	0	0	3	0
16	Chọn Hyundai Tucson 2020 thời thượng hay Subaru Forester 2020 ngập tràn công nghệ tại Việt Nam?	hyundai tucson 2020 sở_hữu gương chiếu hậu nhiều tính_năng hơn đối_thủ gồm chỉnh / gập điện , sấy gương kèm đèn báo rẽ dạng led	1	1&& 2&& 3&& 	11&& 	0	0	0	3	0
364	So sánh xe Ford Tourneo 2019 và Toyota Innova 2019: Cuộc chiến xe dịch vụ	cụm đèn hậu của ford_tourneo 2019 được thiết_kế đặt dọc , bóng led là trang_bị tốt hơn đối_thủ và xe có đường mạ crom to bản ở ngay trên phần gắn biển số giúp đuôi xe cứng_cáp hơn	1	5&& 6&& 	18&& 	0	0	0	3	0
395	So sánh xe Hyundai Accent 2019 và Suzuki Ciaz 2019: Vì đâu Suzuki Ciaz thất thế?	trong khi đó , đối_thủ suzuki ciaz 2018 được trang_bị hệ_thống phun nhiên_liệu đa điểm nên được đánh_giá cao về mặt tiết_kiệm nhiên_liệu	1	6&& 7&& 8&& 	5&& 	0	0	0	3	0
503	So sánh xe Peugeot Traveller 2019 và Ford Tourneo 2019: Đại chiến MPV "tân binh"	tuy_nhiên , peugeot_traveller 2019 nổi_bật hơn đối_thủ khi được trang_bị tính_năng rửa đèn_pha tự_động	1	3&& 4&& 	7&& 	0	0	0	3	0
417	So sánh xe Kia Morning 2019 và Honda Brio 2019: Có phải giá cao là xịn?	brio và morning cùng có khả_năng tiết_kiệm nhiên_liệu khá đáng nể , tuy_nhiên morning vẫn " trên_cơ " đối_thủ một_chút với thông_số tiêu_hao chỉ 4.9 l / 100km , tốt hơn mức 5,3 l / 100km của brio	1	3&& 14&& 	19&& 	0	0	0	3	0
417	So sánh xe Kia Morning 2019 và Honda Brio 2019: Có phải giá cao là xịn?	như_vậy , có_thể thấy rằng honda brio sở_hữu lượng trang_bị nổi_bật hơn kia_morning khá nhiều , đặc_biệt là ở trang_bị giải_trí , an_toàn và vấn_đề vận_hành	1	6&& 7&& 	13&& 	3	0	0	3	3
390	So sánh xe Honda Civic RS 2019 và Mazda 3 2.0 2018 sedan	phiên_bản mazda 3 2.0 2018 sedan cũng sở_hữu đèn_pha dạng led tương_tự như đối_thủ cùng lưới tản_nhiệt dạng thanh ngang trơn sáng bóng đơn_giản	1	2&& 3&& 4&& 5&& 6&& 	14&& 	0	0	0	2	0
471	So sánh xe Mercedes V-Class 2019 và Peugeot Traveller 2019: Nên mua MPV hạng sang nào cho phải?	v - class sử_dụng đèn full - led nên hấp_dẫn hơn một_chút so với bóng xenon của traveller	1	1&& 2&& 3&& 	18&& 	0	0	0	3	0
422	So sánh xe Kia Sedona 2019 và Peugeot Traveller 2019: Nên chọn MPV Hàn hay Pháp?	tuy_nhiên , traveller lại lắp_đặt đèn xenon tự_động có sẵn tính_năng rửa đèn - 1 trong những trang_bị đắt tiền hơn rất nhiều	1	3&& 		0	0	0	3	0
400	So sánh xe Hyundai Grand i10 2019 và Mitsubishi Attrage 2019: Tầm giá 400 triệu chọn sedan nào cho phải?	so với attrage , i10 dù là xe hạng a nhưng lại có lợi_thế hơn vì sở_hữu đèn chạy ngày led	1	5&& 	3&& 	0	0	0	3	0
473	So sánh xe Mercedes-Benz C200 2019 và BMW 3-Series	màn_hình trung_tâm của c200 được đánh_giá cao hơn so với đối_thủ khi sở_hữu kích_thước 10,25 inch và đặt ngang , hỗ_trợ kết_nối apple_carplay , android_auto , . .	1	4&& 	11&& 	0	0	0	3	0
88	Mua xe ô tô giá 600 triệu đồng, chọn Hyundai Accent 1.4 AT Đặc biệt hay Mazda 2 Sedan Premium 2019?	hyundai accent yếu_thế hơn mẫu xe của mazda khi chỉ trang_bị đèn_pha bi - halogen , đèn sương_mù projector	1	1&& 2&& 	8&& 	0	0	0	1	0
8	Chevrolet Spark 2019 và Vinfast Fadil 2019 giống và khác nhau ở đâu?	chiếc xe việt_nam có trang_bị tốt hơn , động_cơ linh_hoạt hơn , thiết_kế đẹp hơn	1	1&& 2&& 3&& 		3	3	0	3	0
71	Mua xe 16 chỗ, nên chọn Hyundai Solati hay Toyota Hiace cho phải?	phần đèn báo phanh của hiace là đèn led , tốt hơn đèn thường của solati	1	6&& 	16&& 	0	0	0	3	0
221	So sánh bộ đôi tân binh phân khúc SUV 7 chỗ: Nissan Terra V 2019 và VinFast LUX SA2.0 cao cấp 2019	phía đối_thủ , nissan terra v 2019 sở_hữu cụm đèn_pha to bản đi cùng dải_đèn led chiếu sáng ban_ngày có chức_năng tự_động bật / tắt tương_tự như vinfast lux sa2 . 0 cao_cấp	1	4&& 5&& 6&& 7&& 	28&& 29&& 30&& 31&& 32&& 33&& 	0	0	0	3	0
201	So sánh Suzuki Swift 2019 và Honda Jazz 2019: Cuộc chiến mới phân khúc Hatchback hạng B	như_vậy , mẫu xe cỡ nhỏ của suzuki cho khả_năng tiết_kiệm nhiên_liệu hơn hẳn so với mẫu hatchback của honda	1	3&& 4&& 5&& 6&& 7&& 8&& 	17&& 18&& 19&& 20&& 	0	0	0	3	0
43	Có tầm 500 triệu đồng, nên mua Mitsubishi Attrage 2018 hay Mazda2 2018?	có_thể nhận thấy mazda2 được trang_bị nhiều tính_năng tiện_nghi và cả tính_năng an_toàn hơn so với attrage 2018	1	4&& 	17&& 18&& 	0	0	0	3	3
563	Tân binh Ford Ranger Raptor đọ sức với "đàn anh" Ford Ranger Wildtrak 4x4 AT	cụm đèn_pha trên bản cao_cấp wildtrak chỉ được trang_bị đèn dạng projector , kém hẳn so với đèn led của raptor	1	4&& 5&& 6&& 	21&& 	0	0	0	1	0
488	So sánh xe Mitsubishi Xpander 2019 với Toyota Avanza 2019: Cuộc chiến không cân sức với Avanza	điểm_trừ của toyota_avanza mới là không được trang_bị đèn_chiếu sáng ban_ngày khá thiệt_thòi so với đối_thủ	1	3&& 	16&& 	0	0	0	1	0
79	Mua xe gia đình 650 triệu, chọn Hyundai Kona 2019 hay Toyota Rush 2019 tốt hơn?	hyundai kona lắp_đặt đèn_pha halogen cho các phiên_bản thường , hơi kém so với rush	1	1&& 2&& 	15&& 	0	0	0	1	0
79	Mua xe gia đình 650 triệu, chọn Hyundai Kona 2019 hay Toyota Rush 2019 tốt hơn?	chiếc xe hàn_quốc có nhiều trang_bị hơn , vận_hành thực_sự mạnh_mẽ và an_toàn hơn đối_thủ	1	1&& 2&& 3&& 	15&& 	3	0	0	3	3
92	Nissan Sunny XV 2019 mới ra mắt đối đầu với Toyota Vios G 2019: Sẽ có bất ngờ?	tuy_vậy , cụm đèn_pha của sunny xv chỉ là loại đèn halogen thông_thường , còn kém so với vios g	1	6&& 7&& 	19&& 20&& 	0	0	0	1	0
92	Nissan Sunny XV 2019 mới ra mắt đối đầu với Toyota Vios G 2019: Sẽ có bất ngờ?	cùng với đó , khả_năng tiết_kiệm nhiên_liệu của toyota_vios g 2019 cũng tốt hơn so với đối_thủ	1	9&& 10&& 11&& 	17&& 	0	0	0	3	0
7	BMW 740Li và Mercedes S450 Luxury: Chọn xe sang giá 5 tỉ nào cho đúng?	s450 luxury được yêu thích hơn 1 chút vì đèn có khả_năng chống chói tiện_dụng	1	1&& 2&& 		0	0	0	3	0
87	Mua xe ô tô 7 chỗ nhập khẩu: Honda CR-V 2018 hay Toyota Fortuner 2018	mặt_khác , về khả_năng tiết_kiệm nhiên_liệu , honda cr - v có mức tiêu_thụ thấp hơn so với toyota_fortuner máy xăng và tương_đương với bản dầu fortuner	1	8&& 9&& 10&& 11&& 	19&& 20&& 21&& 	0	0	0	3	0
