sentence_idx	title	sentence	CSI	subject	object	sức mạnh	thiết kế	giá	tính năng	an toàn
98	none	tuy_nhiên , vì_sao ford ranger vẫn luôn có sức hút đặc_biệt như_vậy tại thị_trường việt_nam , điều này có_lẽ là dựa vào tính thương_hiệu của dòng xe và dịch_vụ hậu_mãi đáng chú_ý của ông lớn ford	1							
98	none	còn nếu bạn muốn 1 sản_phẩm hậu_mãi tốt , đẹp_mắt và có_giá bán lại cao thì ford_ranger_wildtrak sẽ phù_hợp hơn	1							
96	none	chính vì_thế grand i10 sẽ mang đến cảm_giác thoải_mái hơn cho khách_hàng sử_dụng so với đối_thủ celerio	1							
96	none	trong khi đó , suzuki celerio sở_hữu ngoại_hình có phần nhẹ_nhàng hơn với thiết_kế hài_hòa , tinh_tế	1							
96	none	suzuki celerio khiêm_nhường hơn với 4 màu là trắng , bạc , đỏ , xanh	1							
96	none	cản trước dập nổi được gắn mềm_mại bao quanh đèn sương_mù , mép dưới của xe_tỏa ra phía 2 bên bánh_xe cùng hốc tản_nhiệt diện_tích lớn giúp làm mát động_cơ tốt hơn	1							
96	none	cùng sử_dụng bộ mâm 14 inch tuy_nhiên celerio lại ghi_điểm nhờ trang_bị 6 chấu đơn cỡ lớn , giúp mẫu xe của suzuki trông khỏe_khoắn và chắc_chắn hơn	1							
96	none	thế nhưng nếu về mức_độ thoải_mái của người ngồi thì thiết_kế ghế của suzuki_celerio lại nổi_bật hơn hyundai grand i10 2018	1							
96	none	cả suzuki_celerio và hyundai grand i10 2018 sử_dụng đồng_hồ anlalog giúp hiển_thị dữ_liệu rõ_ràng , giúp cho người lái dễ nhìn và kiểm_soát tốt hơn	1							
96	none	xét về tính_năng giải_trí , hyundai grand i10 2018 vượt_trội hơn hẳn suzuki celerio 2018 khi trang_bị màn_hình cảm_ứng 7inch , công_nghệ định_vị dẫn đường hiện_đại cùng dàn loa âm_thanh chuẩn kết_nối mp3 và radio trong khi celerio 2018 khá ' nghèo_nàn ' với các ứng_dụng cơ_bản cùng dàn âm_thanh cd	1							
96	none	tuy_nhiên nếu xét về khía_cạnh an_toàn , thì người lái suzuki_celerio sẽ tập_trung tốt hơn khi đồng_hành cùng chiếc xe nhiều công_nghệ như hyundai grand i10 2018	1							
96	none	hyundai grand i10 2018 có khoang hành_lý phía sau rộng_rãi với sức chứa hơn 3 vali size trung và nhiều túi nhỏ khác	1							
96	none	suzuki celerio tuy có khoang hành_lý nhỏ hơn nhưng được thiết_kế hợp_lý nên có_thể chủ_động sắp_xếp đồ_dùng với thể_tích khoảng 254l	1							
96	none	suzuki_celerio lại được đánh_giá cao về độ thân_thiện với môi_trường khi lượng khí_thải co2 trong quá_trình di_chuyển thấp hơn các mẫu xe khác	1							
96	none	tuy_nhiên , nhờ gầm xe thấp và động_cơ kết_hợp hộp_số tự_động 5 cấp , khả_năng vận_hành trên những địa_hình phức_tạp của suzuki celerio được đánh_giá cao hơn hyundai_grand_i10	1							
96	none	sau khi so_sánh và hyundai grand i10 2018 trên mọi phương_diện , thấy rằng cả 2 mẫu hatchback này đều sở_hữu những điểm mạnh riêng và vẫn còn tồn_tại nhiều hạn_chế	1							
112	none	chưa kể , khoảng sáng gầm xe của colorado cũng đạt 212mm , hơn hẳn 200mm của triton nên chắc chắc chiếc xe mỹ sẽ dễ_dàng leo lề và có không_gian thoải_mái hơn đối_thủ	1							
112	none	về thiết_kế , chevrolet colorado sở_hữu kiểu_dáng tương_đối cơ_bắp đúng chất xe mỹ trong khi mitsubishi_triton lại trông khá đơn và có phần sơ_sài	1							
112	none	dù_vậy , colorado thực_tế lại có trọng_lượng chuyên_chở tốt hơn đối_thủ 24 kg nên cũng khó có_thể biết là “ mèo nào cắn mỉu nào ”	1							
112	none	hiện_tại , mitsubishi triton 2018 đang thiết_kế theo phong_cách j - line với mặt táp - lô mở_rộng sang 2 bên cho cảm_giác cabin xe thoáng hơn , các chi_tiết về cơ_bản rất ngăn_nắp và cân_đối	1							
112	none	như_vậy , dù có cùng dung_tích động_cơ nhưng triton vẫn yếu về sức_mạnh và mô - men xoắn hơn đối_thủ mỹ_một_chút	1							
112	none	như_vậy , triton thắng cuộc về giá bán nhưng thua về vóc_dáng và thiết_kế so với đối_thủ mỹ	1							
112	none	2 mẫu xe hòa nhau ở hạng_mục tiện_nghi nhưng về sức_mạnh thì colorado có phần hấp_dẫn hơn	1							
112	none	tuy_nhiên , nếu_như khách_hàng ưa_thích 1 chiếc xe bán tải đậm chất off - road hơn thì colorado sẽ là lựa_chọn khá hài_lòng	1							
112	none	oto . com . vn cho rằng , triton sẽ hợp với những người ở lứa tuổi trung_niên hơn vì xe giá rẻ và trang bi đủ dùng	1							
89	none	hai cái tên nổi_bật nhất trong phân khúc xe hạng a hiện_tại có_thể kể đến hyundai grand i10 và mitsubishi_mirage	1							
89	none	như_vậy , dù cùng được khuyến_mãi nhưng i10 vẫn có_giá hời hơn mirage khoảng 40 triệu đồng	1							
89	none	con_số này dù không quá lớn những chắc_chắn sẽ khiến các gia_đình có cảm_tình hơn với mẫu xe hàn_quốc	1							
89	none	về cơ_bản , thiết_kế của mirage sẽ phù_hợp hơn với cánh mày râu thay_vì trung_tính như i10	1							
89	none	ở phía mitsubishi_mirage , xe có nâng_cấp khá rõ_rệt so với phiên_bản trước ở gương chiếu hậu tích_hợp đèn báo rẽ ( trước là đèn ở cạnh hốc bánh_xe )	1							
89	none	ngoại_hình xe năng_động hơn đối_thủ hàn_quốc khi có mâm hợp_kim đa chấu 2 màu 15 inch	1							
89	none	phần cản sau của xe đã được làm mới với 1 ốp nhựa đen phủ hết phía dưới , nhìn bớt nhàm_chán hơn so với thế_hệ trước	1							
89	none	thực_tế đánh_giá một_cách công_bằng thì mitsubishi mirage 2017 có vẻ ăn điểm hơn về mặt trang_bị so với hyundai grand i10 nhưng xe lại có phong_cách hơi thể_thao hơn và kém đại_chúng so với đối_thủ , điều này sẽ khiến mẫu xe nhật khó tiếp_cận được nhiều đối_tượng khách_hàng	1							
89	none	thực_tế , i10 trông thú_vị và bớt đơn_điệu hơn khi có phần giữa được làm khác màu khá nổi_bật trải dài trên hệ_thống điều hòa và hốc hút gió	1							
89	none	dù trông không phong_cách như đối_thủ nhưng mirage cũng có bảng tablo trông khá gọn_gàng , tuy_nhiên điểm trừ là xe đặt nút bấm khởi_động phía sau tay_lái nên việc thao_tác sẽ khá khó_chịu	1							
89	none	đó là chưa kể , mẫu xe nhật cũng được trang_bị hộp_số cvt nên chắc_chắn sẽ mượt mà hơn đối_thủ	1							
89	none	tuy_nhiên , mirage chắc_chắn vẫn sẽ có lợi_thế hơn chút vì bán_kính quay_vòng chỉ 4,6 m , khoảng sáng gầm xe tốt hơn đối_thủ , phù_hợp với cả những địa_hình khó_khăn hơn	1							
89	none	tuy_nhiên , nếu xét về nhiều mặt thì khách_hàng chắc_chắn vẫn ưa_thích grand i10 hơn vì mức_độ phân bộ trang_bị phù_hợp cả về nội hay ngoại_thất , đó là chưa kể đến mức giá rẻ hơn và chính_sách hậu_mãi tương_đối tốt của hyundai_thành_công	1							
94	none	trong khi cerato thu_hút khách_hàng bởi giá bán , kiểu_dáng , tiện_nghi thì corolla_altis lôi_kéo khách_hàng bởi thương_hiệu , độ bền_bỉ , khả_năng tiết_kiệm nhiên_liệu nhưng đi kèm với đó thì mức giá chênh lệnh giữa hai mẫu xe này cũng không hề nhỏ toyota_corolla_altis từng là lựa_chọn số một trong phân khúc sedan hạng c , thế nhưng trước sự cạnh_tranh không ngừng của thị_trường ô_tô việt_nam cùng sự lớn_mạnh của các hãng xe tới từ hàn_quốc , cũng như đồng_hương nhật bản_doanh_số altis liên_tục sụt_giảm điều này buộc toyota phải có những thay_đổi nhất_định cho đứa con cưng của mình	1							
94	none	ở đây để hiểu rõ hơn về hai dòng xe này , oto . com . vn xin lựa_chọn hai mẫu xe khá được ưa_chuộng trong mỗi dòng là toyota_altis 1.8 g cvt và kia cerato signature 2.0 at để so_sánh	1							
94	none	kia có phần đầu khỏe_khoắn hơn nhờ thiết_kế lưới tản_nhiệt dạng mũi hổ dữ_dằn , mạnh_mẽ	1							
94	none	kia đang có những thay_đổi rất lớn so với thời k3 , tính_năng lái ngày_càng được cải_thiện	1							
76	none	quả_thực , doanh_số khủng_bố lên tới 2.500 xe / năm của vios đã trở_thành một kỉ_lục mà hiếm có mẫu xe nào có_thể so_bì	1							
76	none	về phía kia ceratom nẫy sedan này tuy không phải sản_phẩm ăn_khách nhất của hãng xe hàn nhưng vẫn có chỗ_đứng khá vững_chắc trong phân khúc khi bán ra 250 xe / tháng	1							
76	none	có_vẻ như 2 con_số 586 và 589 triệu không khác nhau là mấy , tuy_nhiên khách_hàng mua xe kia_cerato sẽ có lợi hơn vì sang 2018 , mức giá của mẫu xe hạng c sẽ còn giảm sâu xuống , thấp hơn vios	1							
76	none	cụ_thể , kia cerato có chiều dài cơ_sở nhỉnh hơn đối_thủ cùng giá tới 150mm , đồng_nghĩa với việc hàng ghế sau của mẫu xe hàn sẽ cực_kì rộng_rãi so với vios	1							
76	none	tuy_nhiên , sự_thật là mẫu xe hạng b trông vẫn không thú_vị bằng đối_thủ cerato	1							
76	none	xe có đèn_pha halogen dạng thấu_kính tự_động , đèn chạy ngày và cả đèn sau đều dạng led , ngoài_ra là cụm la - zăng cỡ lớn , gương chiếu hậu chỉnh gập điện gắn báo rẽ và đèn welcome light ăn_đứt đối_thủ	1							
76	none	"ở đầu xe , toyota_vios tuân_thủ phong_cách hơi "" thắm "" quen_thuộc với hốc hút gió và lưới tản_nhiệt hình_thang truyền_thống"	1							
76	none	"còn cerato cũng tương_tự như sử_dụng phong_cách "" lỗ mũi "" truyền_thống , đi kèm với lưới tản_nhiệt kim_cương , thêm đôi ba chi_tiết để cho cảm_giác bóng_bẩy và hiện_đại hơn"	1							
76	none	rõ_ràng , la - zăng 8 chấu đối_xứng sao có_thể thời_trang được như la - zăng 5 chấu đôi của đối_thủ	1							
76	none	còn với kia_cerato , phần đuôi xe cho cảm_giác không thay_đổi mấy từ thời k3 , chỉ khác_biệt hơn là đèn và các chi_tiết con đều rành_mạch và gọn_gàng hơn	1							
76	none	tuy_nhiên , toyota_vios vẫn kém đối_thủ vì vô - lăng chỉ có_thể chỉnh tay 2 hướng , trong khi đối_thủ có_thể chỉnh tay 4 hướng	1							
76	none	khi , toyota_vios trd còn thua_kém khá nhiều về cả trang_bị giải_trí	1							
76	none	chưa kể , mẫu xe nhật hiện mới chỉ có đầu cd trong khi đối_thủ đã lên đời_đầu dvd	1							
76	none	"về sức_mạnh , kia cerato 2017 cũng tiếp_tục lấn_át toyota_vios khi "" trên_cơ "" đối_thủ 15 mã_lực và 17 nm mô - men xoắn"	1							
76	none	về cảm_giác lái , toyota_vios có lợi thể ở hộp_số cvt giúp xe chuyển_động êm_ái , tuy_nhiên cerato lại có sẵn tới 3 chế_độ lái drive mode gồm eco , normal , sport cùng lẫy chuyển số sau vô_lăng cho cảm_giác thú_vị hơn	1							
76	none	như_vậy , xét theo tầm giá dưới 600 triệu đồng , kia cerato chắc_chắn sẽ là cái tên sáng_giá hơn toyota_vios trong thời_điểm này với trang_bị tiện_nghi , thiết_kế trẻ_trung và cảm_giác lái thú_vị	1							
76	none	về phía toyota_vios , mẫu xe nhật sẽ phù_hợp hơn với các gia_đình thành_thị , mong_muốn 1 chiếc sedan nhỏ tiện đi_lại hoặc những người muốn mua xe nhằm mục đich kinh_doanh dịch_vụ vận_tải ( như uber / grab )	1							
76	none	bởi điểm mạnh nhất của vios luôn_luôn là tính đa_dạng và xa hơn là khả_năng giữ giá tốt mà cerato khó so_sánh được	1							
19	none	cụ_thể , giá cơ_sở của x - trail ở mức 23.820 usd ( 540 triệu đồng ) , thấp hơn cx - 5 225 usd ( 5 triệu đồng )	1							
19	none	tuy_nhiên , nếu chịu chi , khách_hàng có_thể sở_hữu x - trail với gói trang_bị sv và sl cao_cấp hơn , có_giá lần_lượt là 25.240 usd ( 573 triệu đồng ) và 29.960 usd ( 680 triệu đồng )	1							
19	none	trong khi đó , đối_thủ mazda cx - 5 vừa được trường hải_thaco công_bố thế_hệ mới nhất 2018 dành cho khách việt	1							
19	none	không_gian nội_thất của mazda cx - 5 2018 hay nissan x - trail 2018 đều được thiết_kế phong_cách với nhiều tinh_chỉnh cao_cấp và rộng_rãi hơn , phù_hợp với phân khúc nhỏ gọn và giá bình_dân	1							
19	none	về tổng_quan , nissan x - trail 2018 rộng_rãi hơn với 3 hàng ghế , so với tối_đa 5 chỗ ngồi trên tất_cả các biến_thể của cx - 5	1							
19	none	tuy_nhiên , nội_thất của cx - 5 khá yên_tĩnh và cửa sau rộng_rãi hơn , khiến hành_khách dễ_dàng ra / vào xe	1							
19	none	một buồng_lái hướng đến người điều_khiển cũng là một đặc_điểm thú_vị khác của đối_thủ cx - 5	1							
19	none	mặc_dù cx - 5 có ghế sau gập trượt 40 / 20 / 40 , cho phép lái_xe gập nửa hàng ghế sau để gia_tăng không_gian cốp xe , nhưng vẫn không_thể thắng được đối_thủ x - trail	1							
19	none	ngược_lại , cx - 5 2018 thế_hệ mới có một màn_hình hiển_thị thông_tin giải_trí tiêu_chuẩn 7 inch – so với x - trail là 5 inch và một cần gạt điều_khiển linh_hoạt	1							
19	none	nhưng nếu trong trường_hợp bắt_buộc thì mazda cx - 5 là lựa_chọn hợp_lý hơn	1							
19	none	với chỉ 170 mã_lực , nissan x - trail thua_kém và gây thất_vọng , đặc_biệt khi cần tăng_tốc trên các cung đường_cao_tốc	1							
19	none	mặc_dù không quá mạnh_mẽ , nhưng nhỉnh hơn 17 mã_lực cũng đủ để cx - 5 tạo ra lợi_thế trước x - trail 2018	1							
19	none	mặc_dù x - trail 2018 cũng có khả_năng di_chuyển ấn_tượng , nhưng vẫn không_thể so_sánh với cx - 5 khi nói về khả_năng xử_lý tại các góc cua	1							
19	none	công_suất nhỏ hơn , đồng_nghĩa với mức tiêu_thụ nhiên_liệu hiệu_quả hơn	1							
19	none	mazda cx - 5 không thua_kém quá nhiều , với mức tiêu_hao nhiên_liệu trên đường thành_phố và cao_tốc lần_lượt là 9,8 – 7,6 l / 100km cho phiên_bản hệ dẫn_động cầu trước	1							
19	none	về tổng_thể , mazda cx - 5 2018 nổi_trội hơn khi so_sánh với nissan x - trail 2018 trong từng hạng_mục . tuy_nhiên , điều đó không có_nghĩa_là x - trail không đáng để xem_xét lựa_chọn , bởi cả hai đều nằm trong top đầu của phân khúc crossver nhỏ gọn	1							
54	none	tại mỹ , hyundai sonata 2018 thế_hệ mới có_giá khởi_điểm thấp hơn kia optima 2018	1							
54	none	còn đối_thủ kia_optima lại có đến 03 phiên_bản khác nhau cho người dùng chọn	1							
54	none	thực_tế , theo khảo_sát của oto . com . vn , giá xe kia optima tháng 12 / 2017 tại hệ_thống đại_lý thậm_chí còn thấp hơn con_số niêm_yết khoảng 50 triệu đồng , ở mức 749 triệu đồng	1							
54	none	hyundai_sonata và kia_optima nổi_trội hơn các đối_thủ khác nhờ các công_nghệ tiêu_chuẩn ấn_tượng tại khoang cabin	1							
54	none	danh_sách các trang_bị tiêu_chuẩn và tùy_chọn của hyundai sonata 2018 và kia optima 2018 đều ngang_ngửa nhau , nên không_thể phân_định kẻ thắng , người thua trong phần so_sánh này	1							
54	none	hyundai sonata 2018 đánh_bại kia optima 2018 về khía_cạnh thể_tích cốp xe : 461 lít so với 450 lít	1							
54	none	bởi hai sản_phẩm sedan có động_cơ và trọng_lượng cơ_thể tương_tự nhau , nên không xe nào mạnh_mẽ hơn xe nào	1							
54	none	nhìn_chung , cả optima 2018 và đối_thủ đều có khả_năng điều_khiển mượt_mà và thoải_mái trên các cung đường “ tạm ổn ”	1							
54	none	tuy_nhiên , chúng thiếu sức_mạnh tại các khúc cua như đối_thủ mazda6 2017	1							
54	none	so với một_vài đối_thủ cùng phân khúc , hệ thông an_toàn tiên_tiến được bao_gồm như là các trang_bị tiêu_chuẩn	1							
54	none	tuy_nhiên , hyundai sonata 2018 vẫn tiết_kiệm hơn kia optima 2018 khoảng 0,3 l / 100km trên cả đường thành_phố và cao_tốc khi cùng sử_dụng động_cơ phổ_biến nhất	1							
54	none	kia_optima và hyundai sonata 2018 là hai đối_thủ đáng gờm trong phân khúc xe cỡ trung đầy khốc_liệt	1							
54	none	nhưng các cải_tiến đáng_kể hơn giúp sonata 2018 đi trước và dành chiến_thắng khi so_sánh trực_tiếp	1							
84	none	dù có mức giá sát nhau nhưng thực_tế mazda 6 2.5 premium là phiên_bản cao_cấp nhất trong dòng mazda 6 trong khi camry 2.0 e lại là phiên_bản thấp giá nhất của	1							
84	none	"vậy nên về cơ_bản thì mua mazda 6 có_lẽ vẫn "" hời "" hơn camry nhiều"	1							
84	none	là phiên_bản cao_cấp nhất của mazda 6 nên xe được trang_bị hẳn mâm hợp_kim 19 inch , khá áp_đảo so với mâm 17 inch của camry	1							
84	none	về khu_vực bảng tablo , mazda 6 2018 và toyota camry 2018 đều dùng chất_liệu da , tuy_nhiên camry sang_trọng hơn 1 chút khi xen_lẫn da và ốp gỗ cao_cấp	1							
84	none	"nhiều chuyên_gia sở_hữu nội_thất mang hơi_hướng mercedes - benz với cụm 2 nút xoay điều hòa , đầu dvd gọn gành và đặc_biệt là màn_hình cảm_ứng 7 inch , giảm_thiểu nút bấm trong khi camry vẫn dùng phím hơi "" lạc_hậu "" hơn một_chút"	1							
84	none	thực_tế , bản_thân khoang hành_lí với dung_tích 489 lít cũng đủ để các gia_đình hài_lòng hơn khi đặt cạnh camry khá nhiều	1							
84	none	tuy_nhiên , vẫn phải chia buồn với camry khi không_thể leo đường tốt như đối_thủ vì khoảng sáng gầm xe kém hơn 15mm	1							
86	none	trong phân khúc sedan , chevrolet cruze 2018 và kia cerato 2018 đều là những cái tên tương_đối quen_thuộc	1							
86	none	cụ_thể : • • ở đây , chúng_ta sẽ tiến_hành so_sánh 2 phiên_bản có trang_bị tương_đối giống nhua là kia cerato 2.0 at và chevrolet cruze ltz	1							
86	none	thực_tế , nếu đặt cạnh các đối_thủ cùng phân khúc như honda civic 1.5 turbo ( 850 triệu ) ; toyota_corrola altis 1.8 g ( 753 triệu ) ; mazda 3 2.0 ( 770 triệu ) thì kia_cerato và chevrolet_cruze đã có mức giá rất tốt rồi	1							
86	none	nhìn_chung , cruze cho cảm_giác khá mạnh_mẽ và rộng_rãi , đặc_biệt khoảng sáng gầm xe rất tốt , giúp vượt địa_hình đứng đầu phân khúc	1							
86	none	dù_vậy , nếu xét về tính cơ_động trong đô_thị thì kia_cerato với bán_kính quay_vòng 5,30 m chắc_chắn sẽ tốt hơn nhiêu so với 5,45 m trên cruze	1							
86	none	trong khi đó , kia cerato 2018 trẻ_trung và lành_tính hơn với các đường_nét bo tròn và thiết_kế tương_đối phù_hợp với cả nam lẫn nữ	1							
86	none	nếu về trang_bị , cruze ltz có vẻ vẫn ăn_tiền hơn nhờ vào hệ_thống đèn cốt với bóng chiếu projector hiện_đại , ngoài_ra là đèn led định_vị tạo_hình kiểu móc_câu vuốt từ trước ra sau , đi kèm đèn sương_mù projector đặt thấp hỗ_trợ khi xe đi trong điều_kiện thời_tiết xấu	1							
86	none	trong khi đó , kia cerato 2018 vẫn tiếp_tục sử_dụng phần đuôi xe mang dáng_dấp k3 2013 , chỉ khác là hệ_thống đèn thay_đổi và sắp_xếp gọn_gàng hơn	1							
86	none	về cabin , nhờ chiều dài cơ_sở dài hơn tới 15 mm so với cruze nên chắc_chắn kia_cerato sẽ cho cảm_giác thoải_mái và rộng_rãi hơn	1							
86	none	dù_vậy , kia cerato tỏ ra trên_cơ đối_thủ khá nhiều với ghế lái chỉnh điện 10 hướng , nhớ 2 vị_trí trong khi cruze vẫn loay_hoay ở ghế chỉnh cơ 6 hướng	1							
86	none	ở phía sau , kia cerato tiếp_tục thể_hiện ưu_thế khi có 3 tựa đầu , tiện_dụng hơn hẳn 2 tựa đầu của cruze	1							
86	none	mẫu xe hàn_quốc cũng có hốc gió phụ với khả_năng làm lạnh nhanh hơn đối_thủ	1							
86	none	nếu so_sánh xe chevrolet cruze 2018 và kia cerato 2018 một_cách chi_li thì gia_đình đông người một_chút thì cerato sẽ là lựa_chọn thích_hợp hơn , tuy_nhiên chevrolet cruze cũng khá tốt vì có trần xe cao và không_gian tương_đối_thoáng	1							
86	none	về tính thẩm_mỹ , kia cerato 2018 sử_dụng 2 tone be - đen nên trông bắt_mắt hơn cruze , tuy_nhiên mẫu xe mỹ lại có đồng_hồ hiển_thị thú_vị và trẻ_trung hơn	1							
86	none	các chuyên_gia là sở_hữu vô - lăng và bảng tablo đối_xứng nam_tính hơn hẳn đối_thủ	1							
86	none	nếu nói về trang_bị tiện_nghi thì chevrolet cruze 2018 có_lẽ không có cửa so với mẫu xe hàn vì kia cerato 2018 được đánh_giá là trang_bị ngang với mazda 3 hay honda_civic , dù giá bản rẻ hơn cả trăm triệu đồng	1							
86	none	điểm đáng nói là chevrolet cruze 2018 có_thể_tích cốp sau lên tới 525 lít , lớn hơn hẳn 385 lít ở cerato	1							
86	none	đáng chú_ý là dù có công_suất cao nhưng kia_cerato lại rất tiết_kiệm xăng , chỉ tiêu_hao 7 - 7.5 lít / 100km , tốt hơn hẳn mức 9 - 10 lít / 100km của cruze	1							
86	none	nhiều khách_hàng cũng phản_ánh về các tính_năng lái của cerato rất tốt và cải_thiện rõ_rệt so với thời k3	1							
86	none	ở phía đối_thủ , chevrolet cruze tuy_nhiên có quá nhiều công_nghệ nhưng được cái chạy rất đầm và ổn_định	1							
86	none	nhìn_chung , nếu đặt trên bàn cân về xe gia_đình thì kia cerato 2018 chắc_chắn sẽ là lựa_chọn hợp_lí hơn	1							
5	none	không ngạc_nhiên khi cả hai nằm ở phía trên bảng xếp_hạng xe sang loại nhỏ lại có_giá cao nhất trong phân khúc	1							
5	none	nghe có vẻ khá “ chát ” cho một chiếc xe hạng sang cỡ nhỏ , nhưng giá xe bmw 4 series thậm_chí còn cao hơn	1							
5	none	trong khi đó , bmw 4 series ngay lập_tức ghi_điểm trước_đối_thủ a5 nhờ việc cung_cấp nhiều lựa_chọn hơn cho khách_hàng	1							
5	none	bmw 4 series tự_hào với khoang hành_lý rộng hơn ( 481 lít trong bản coupe và 368 lít ở bản convertible )	1							
5	none	bmw 430i bản chuẩn sử_dụng động_cơ tăng áp 4 xilanh 248 mã_lực và càng_tỏa sáng hơn với động_cơ 6 xi - lanh 320 mã_lực trên 440i	1							
5	none	trong khi đó , audi a5 2018 vẫn tỏ ra nổi_trội hơn bmw 4 series 2018 về độ thoải_mái , cảm_giác lái năng_động , chất_lượng nội_thất và hệ_thống an_toàn chủ_động	1							
5	none	so_sánh là thế , nhưng cả hai đối_thủ đều “ kẻ tám lạng , người nửa cân ” trong phân khúc xe hạng sang nhỏ hàng_đầu	1							
53	none	như_vậy , nếu giảm_giá_thành , hyundai santa fe đang thua phiên_bản thấp nhất của toyota_fortuner 2017 58 triệu đồng	1							
53	none	"cụm đèn ở cả 2 mẫu xe đều trông tương_đối sắc nét , tuy_nhiên santa fe chắc_chắn vẫn cho cảm_giác tốt hơn nhờ thiết_kế đèn hid cho khả_năng chiếu pha tự_động , hơn hẳn đèn halogen "" cùi bắp "" của toyota_fortuner"	1							
53	none	về thân xe , hyundai santa fe sử_dụng la - zăng 5 cấu kép cứng với 2 tùy_chọn cỡ , sẽ tiện hơn 1 chút so với fortuner chỉ có duy_nhất dòng 17 inch , dù thiết_kế mâm của mẫu xe nhật khá thú_vị	1							
53	none	cả 2 xe đều dùng táp - lô đối_xứng nhưng mẫu xe nhật cho cảm_giác trung_tính hơn nhờ các tấm ốp ngang_dọc , còn santa_fe lại trông tương_đối lạ_mắt nhờ sắp_xếp hình_thoi với táp lô mở_rộng hình đôi cánh	1							
53	none	"một thiết_kế đáng chú_ý khác của santafe là cửa_sổ trời toàn_cảnh panorama , giúp không_gian xe được mở_rộng , thoáng_đãng và khá thú_vị so với cảm_giác "" hộp kín "" của fortuner"	1							
53	none	về vô - lăng , đều dùng vô - lăng 3 chấu nhưng santa fe cho cảm_giác thanh_mảnh hơn	1							
53	none	hiện_tại , hyundai santa fe 2017 và toyota_fortuner 2017 đều có sẵn những tính_năng giải_trí cơ_bản , tuy_nhiên santa fe nhỉnh hơn chút khi có sẵn dàn dvd , hệ_thống định_vị dẫn đường trong khi fortuner vẫn đang xài dàn cd 6 loa , tích_hợp aux / usb	1							
53	none	đó là chưa kể tới hệ_thống hỗ_trợ đổ đèo giúp nâng tầm khả_năng an_toàn của chiếc suv trước đối_thủ người nhật	1							
53	none	sự chênh_lệch tới 60 mã_lực chắc_chắn sẽ khiến mẫu xe nhật cho cảm_giác không bốc được như đối_thủ	1							
53	none	thực_tế , đối_với nhiều người thì suv nên dùng số tay để cho cảm_giác lái thật hơn , tuy_nhiên rõ_ràng số tự_động sẽ tiện_dụng hơn	1							
53	none	bên cạnh hộp_số , trang_bị trợ_lực điện của mẫu xe hàn cũng hỗ_trợ tốt hơn nếu đi trong đô_thị , ngoài_ra xe cũng khá thú_vị với 3 chế_độ lái và ga tự_động	1							
53	none	ở phía đối_thủ , toyota_fortuner có sẵn chế_độ eco tiết_kiệm nhiên_liệu khá được ưa_thích	1							
53	none	ở khía_cạnh này , toyota_fortuner ít_nhất đã có một lần vượt trên đối_thủ nhờ sử_dụng treo trước tay đòn kép với thanh cân_bằng , treo sau liên_kết 4 điểm phù_hợp với off - road hơn	1							
53	none	dù_vậy , santafe máy dầu vẫn có lợi_thế_là cung_cấp sẵn cả bản truyền động 2 cầu , phong_phú hơn lựa_chọn dẫn_động cầu sau duy_nhất của fortuner	1							
53	none	như_vậy , nếu chọn 1 người chiến_thắng trong cuộc đua giữa thì có_lẽ đại_diện đến từ hàn_quốc sẽ là cái tên hợp_lí hơn	1							
53	none	tuy_nhiên , câu_chuyện sẽ chỉ hợp_lí ở thời_điểm hiện_tại , khi mà santa fe đang ưu_đãi với mức giá thấp nhất phân khúc	1							
17	none	khoảng_cách 30 triệu đồng cùng mác nhập_khẩu indonesia chắc_chắn sẽ khiến các gia_đình có ấn_tượng tốt hơn về suzuki_ertiga	1							
17	none	về kích_thước , suzuki ertiga có chiều dài cơ_sở nhỏ hơn kia rondo một_chút nhưng có lợi_thế_là thiết_kế khá gọn_gàng , vậy nên cabin xe chắc_chắn sẽ không làm hành_khách thất_vọng	1							
17	none	ở đầu xe , suzuki ertiga ghi_điểm nhờ thiết_kế khá bắt_mắt với lưới tản_nhiệt 3 thanh mạ crôm , giữa là logo s to bản , đi kèm cụm đèn sương_mù cải_tiến ưa_nhìn hơn	1							
17	none	ở thân xe , suzuki_ertiga và kia_rondo đều sở_hữu mâm hợp_kim đa chấu , gương chiếu hậu chỉnh / gập điện , kết_hợp báo rẽ , tiện_lợi hơn cho người dùng	1							
17	none	ở phía đối_thủ , kia_rondo lại khá nhẹ_nhàng và mượt_mà với hầu_hết các chi_tiết đều thanh_mảnh và mềm_mại	1							
17	none	"tuy_nhiên , oto . com . vn vẫn cao hơn 1 chút vì xe sử_dụng màu kem nên sẽ "" sạch "" và dễ vệ_sinh hơn 1 chút so với màu trắng thuần của kia_rondo"	1							
17	none	về vô - lăng , kia_rondo và suzuki_ertiga đều dùng vô - lăng 3 chấu khá mảnh_dẻ , trẻ_trung , tích hơp loạt nút bấm điều_chỉnh âm_thanh , tuy_nhiên rondo tốt hơn 1 chút khi có thêm lẫy chuyển số thể_thao	1							
17	none	về khả_năng an_toàn , suzuki_ertiga và kia_rondo đều chỉ trang_bị an_toàn ở mức tạm ổn , tức_là bao_gồm : phanh abs , phân_bổ lực phanh điện_tử ebd , 2 túi khí . .	1							
