sentence_idx	sentence	CSI
145	các trang_bị tiện_nghi trên kia sportage bao_gồm : tay_lái tích_hợp điều_khiển âm_thanh , màn_hình hiển_thị đa thông_tin , hệ_thống đa_phương_tiện gồm : cd , mp3 , radio , bluetooth , kết_nối aux , usb , ipod , 6 loa , điều hòa tự_động 2 vùng độc_lập , hệ_thống lọc khí bằng ion , cửa gió điều hòa cho ghế sau , cửa_sổ trời điều_khiển điện chống kẹt panoramic , ghế lái chỉnh điện 8 hướng , cửa_kính điều_khiển điện 1 chạm chống kẹt phía người lái , 3 chế_độ lái , chế_độ điện_thoại rảnh tay	0
145	xe được trang_bị các tiện_nghi như : đèn nội_thất , cửa_sổ trời , không_gian chứa đồ rộng_rãi , tay_lái tích_hợp các nút điều_khiển đa chức_năng , ghế lái chỉnh điện , điều hòa 2 vùng có hốc gió cho hàng ghế sau , gương chiếu hậu gập , chỉnh điện , cửa_sổ trời , hệ_thống nghe_nhìn trên hyundai tucson 2012 với đầu cd 6 đĩa tích_hợp am / fm / mp3 / usb / aux và 6 loa , màn_hình dvd , … kia sportage 2.0 4wd : ước_tính nằm trong khoảng 9 lít / 100 km đường_trường	0
145	xe cũng được trang_bị 2 túi khí cho hàng ghế trước , hệ_thống chống bó cứng phanh abs , hệ_thống phân_bổ lực phanh ebd , hệ_thống cân_bằng điện_tử esp , cảm_biến lùi , camera lùi	0
145	sportage mang lại cho người dùng cảm_giác lái khá nhàn_nhã nhờ hệ_thống trợ_lực điện	0
145	ngồi sau vô – lăng của tucson , bạn sẽ cảm_nhận được độ “ bốc ” của động_cơ xăng	0
145	xe_vận_hành khá êm và nhẹ ở đường nội_thành khi giữ tốc_độ 40 km / h	0
145	khi lưu_thông trên đường_trường , xe cũng bị trễ chân ga ở tốc_độ cao nhưng không đáng kế , mang lại cảm_giác khá an_toàn cho người trên xe khi được thử_thách ở các góc cua	0
145	xe có hệ_thống phanh tương_đối nhạy , hệ_thống treo có khả_năng phản_ứng khá nhịp_nhàng với mặt_đường nên không gây xóc nhiều , khả_năng tăng_tốc khá “ mượt ”	0
145	cả 2 sự lựa_chọn đều mang lại cho khách_hàng một chiếc xe đa_dụng để có_thể có những chuyến đi chơi tuyệt_vời cùng gia_đình , vừa thích_hợp sử_dụng để đi làm_hàng ngày	0
145	trong khi đó kia sportage lại là sự lựa_chọn thật_sự hấp_dẫn với mức giá mềm hơn và một không_gian nội_thất rộng hơn	0
149	sự xuất_hiện của vào cuối năm 2014 đã giải_tỏa cơn khát xe gia_đình 7 chỗ giá rẻ ở nước ta	0
149	mẫu xe này cùng với là những cái tên đáng để cân_nhắc khi bạn mong_muốn sở_hữu một chiếc xe rộng_rãi , trang_bị tương_đối_với mức giá tầm 600 - 650 triệu đồng	0
149	suzuki ertiga mới có thiết_kế trẻ_trung và năng_động	0
149	mẫu xe này được phát_triển dựa trên nền_tảng khung gầm và công_nghệ của chiếc	0
149	kia carens là một tên_tuổi gạo_cội với thương_hiệu và chất_lượng đã được khẳng_định	0
149	"sự xuất_hiện của và dịp cuối năm 2014 không làm mất đi "" chỗ_đứng "" của người tiền_nhiệm carens , mà thay vào đó , hai mẫu xe này đảm_nhiệm những vai_trò khác nhau"	0
149	"nếu kia rondo mang đến một làn gió mới cho phân khúc với thiết_kế trẻ_trung , thể_thao và công_nghệ hiện_đại , cạnh_tranh cùng "" ông vua "" toyota_innova thì kia carens đang nhắm tới những khách_hàng ở tầm giá "" bình_dân "" hơn"	0
149	"nhưng ngược_lại , mẫu xe hàn_quốc có_thể tận_dụng tốt những lợi_thế của việc lắp_ráp trong nước như thay_thế , sửa_chữa dễ_dàng , nhiều "" đồ_chơi "" hơn"	0
149	"thêm vào đó , tên_tuổi và chất_lượng của carens đã được khẳng_định từ lâu trong khi eritga là một "" tân_binh """	0
149	các thông_số kỹ_thuật như kích_thước , khoảng sáng gầm xe , bán_kính quay_vòng tối_thiểu và thông_số lốp đã cho thấy suzuki_ertiga phù_hợp với điều_kiện giao_thông đô_thị còn kia carens chiếm ưu_thế hơn trên đường_trường	0
149	mẫu xe 7 chỗ của suzuki có_thể xoay_trở linh_hoạt trong điều_kiện giao_thông đông_đúc , vận_hành êm_ái và ổn_định trên đường gồ_ghề	0
149	trong khi đó , với kích_thước nhỉnh hơn , kia carens mang đến cho khách_hàng không_gian nội_thất rộng_rãi	0
149	mâm xe và thể_tích thùng nhiên_liệu lớn phù_hợp với những chuyến đi xa	0
149	cả hai mẫu xe này đều sử_dụng đèn_pha halogen nhưng kia carens có thiết_kế dạng projector , mang lại khả_năng chiếu sáng tốt hơn	0
149	cả suzuki_ertiga và carens 2.0 s mt , 2.0 s at được tích_hợp báo rẽ trên gương chiếu hậu , giúp người đi đường dễ_dàng quan_sát tín_hiệu chuyển_hướng	0
149	phiên_bản giá rẻ carens 2.0 mt không tích_hợp bộ đèn này	0
149	còn cả ba phiên_bản carens được trang_bị ghế da , hai phiên_bản s mt và s at có ghế lái chỉnh điện	0
149	kia carens mang đến cho người dùng cảm_giác thú_vị trong mỗi chuyến đi xa nhờ hệ_thống giải_trí tích_hợp đầu dvd , kết_nối bluetooth , dàn âm_thanh 6 loa và cửa_sổ trời	0
149	riêng phiên_bản giá rẻ 2.0 mt trang_bị đầu cd , và không được tích_hợp cửa_sổ trời	0
149	không được rộng_rãi và nhiều tính_năng giải_trí như carens nhưng ertiga được trang_bị điều hòa độc_lập hai vùng và ổ cấm điện 12v khá tiện_dụng	0
149	động_cơ và hộp_số của hai mẫu xe này có nhiều điểm khác_biệt	0
149	trong khi ertiga chỉ ra_mắt với một phiên_bản trang_bị_động_cơ i4 1.4 l và số tự_động 4 cấp thì kia carens được trang_bị_động_cơ xăng 2.0 l	0
149	với công_suất mạnh_mẽ hơn , kia carens vận_hành tốt trên cả đường thành_thị và đường_trường	0
149	tài_xế cũng không cần phải bận_tâm khi di_chuyển trên đường đèo dốc nhờ mô - men xoắn lớn	0
149	mức_độ an_toàn trên hai mẫu xe này khá tương_đồng với nhau	0
149	suzuki_ertiga trang_bị hệ_thống phanh abs và phân_phối lực phanh ebd	0
149	tuy_nhiên , xe chỉ được trang_bị phanh sau dạng tang trống thông_thường và không tích_hợp camera_lùi	0
149	về phía carens , mắc dù không được tích_hợp hệ_thống ebd nhưng xe sử_dụng phanh đĩa sau và camera lùi trên hai phiên_bản cao_cấp 2.0 s mt và 2.0 s at	0
231	nhưng điều đó chỉ mang đến đôi_chút khó_khăn cho chevrolet cruze thế_hệ 2015 , chiếc “ sedan của hoa_kì ” với nâng_cấp về ngoại_hình , nội_thất cũng như khả_năng vận_hành hoàn_toàn tự_tin để gia_nhập_cuộc đua ở phân khúc hạng c	0
231	và để cuộc đối_đầu lần này cân tài cân sức , danhgiaxe chọn ra đại_diện ưu_tú nhất của hai dòng xe : cruze ltz so_kè cùng k3 2.0 at	0
231	dù đã xuất_hiện khá lâu nhưng k3 vẫn rất hút mắt người đi đường nhờ vào thiết_kế cá_tính ở mọi góc nhìn , điều này góp_phần giúp kia dễ_dàng chinh_phục những khách_hàng mong_muốn có một chiếc xe thời_trang và trẻ_trung	0
231	trong khi đó cruze lại mang một dáng_dấp chững_chạc và cứng_cáp đậm chất mỹ , nên đây sẽ là sự lựa_chọn thích_hợp cho những đấng mày râu cần một phương_tiện đi_lại cho gia_đình và phục_vụ công_việc của mình	0
231	nhìn từ phía trước , ltz thể_hiện bộ_mặt khá hầm_hố với lưới tản_nhiệt kép đa_giác và cụm đèn_pha halogen góc_cạnh , hốc đèn sương_mù cùng đèn led chạy ban_ngày được mạ chrome và tạo_hình gãy_gọn	0
231	ở phía đối_diện , kia k3 2.0 at có lợi_thế với đèn_pha halogen dạng projector cho khả_năng chiếu sáng tốt hơn , thiết_kế ôm sát bởi đèn led day_running_lights và vuốt ngược ra sau sắc nét , bên cạnh đó vẫn là lưới tản_nhiệt mũi cọp đặc_trưng cùng cản trước đầy_đặn tạo nên sự hài hòa cho tổng_thể đầu xe	0
231	danh_sách các trang_bị ngoại_thất khá tương_đồng với đèn_pha tự_động bật / tắt ; tay nắm cửa mạ chrome ; la - zăng hợp_kim 5 chấu kép 17 inch ; gương chiếu hậu tích_hợp đèn báo rẽ có chỉnh / gập điện , riêng cruze bổ_sung thêm chức_năng sưởi nhằm tăng khả_năng quan_sát cho người lái khi trời mưa hay di_chuyển ở thời_tiết sương_mù ẩm_ướt	0
231	về phần chất_liệu không có nhiều sự khác_biệt khi ghế_ngồi đều được bọc da cũng như những bề_mặt mềm và nhựa xuất_hiện xen_kẽ ở nội_thất từ bản tablo cho đến cửa xe	0
231	hướng cái nhìn về vô - lăng ba chấu , cả hai đều được bọc da cũng như tích_hợp các nút chức_năng , từ điều_chỉnh âm_thanh , trả_lời điện_thoại rảnh tay , cài_đặt kiểm_soát hành_trình cruise_control	0
231	bù_đắp cho thiết_kế có phần rườm_rà thì kia bố_trí thêm lẫy chuyển số để người lái làm_chủ chiếc xe tốt hơn khi muốn tăng_tốc vượt mặt	0
231	ở bảng đồng_hồ , cruze thể_hiện nhiều chất thể_thao với tạo_hình ba ống lồng vào nhau và viền chrome bóng_bẩy , k3 trông nhã_nhặn hơn đôi_chút khi hai cụm tốc_độ / vòng tua đặt đối_xứng qua màn_hình lcd đa thông_tin	0
231	cùng với đó chevrolet sử_dụng tay số dạng thanh chrome khá gọn_gàng trong khi kia lại phủ da sang_trọng cho cần số thiết_kế gọn_gàng và thấp	0
231	xét về danh_sách trang thiết_bị , có_chăng mazda 3 hay focus 2016 đủ sức để đối_đầu trực_tiếp với kia ở phân khúc c , nên không quá ngạc_nhiên khi cruze ltz bị k3 2.0 at bỏ lại khá xa	0
231	hãng xe hàn_quốc luôn được đánh_giá là hào_phóng và cung_cấp cho khách_hàng “ tận răng ” những tiện_nghi sử_dụng như : màn_hình cảm_ứng đa chức_năng , hệ_thống thông_tin giải_trí gồm dvd / gps / bluetooth , kết_nối aux / usb / ipop và dàn loa 6 chiếc ; hệ_thống điều hòa 2 vùng độc_lập có lọc không_khí bằng ion ; hộc giữ lạnh nước uống ; kính lái chống tia uv và sấy kính trước_sau . .	0
231	điều này nhằm hướng đến việc giúp chiếc sedan của chevrolet đầm chắc và ổn_định khi di_chuyển nhanh hay đánh lái vào cua , khung gầm và thân xe dày hơn cũng góp_phần mang đến cảm_giác yên_tâm cho hành_khách trong quá_trình đi_lại trên đường	0
231	sau khi đã lướt qua tất_cả các tiêu_chí , có_thể thấy cả cruze và k3 đều là những chiếc xe dành cho gia_đình cũng như phù_hợp để đi_lại hằng ngày cho công_việc	0
231	nếu chevrolet ưu_ái hướng cruze đến trải nghiệm cảm_giác lái sau vô - lăng trên những cung đường thú_vị mà không bận_tâm lắm đến việc tiêu_hao nhiên_liệu , thì kia k3 đề_cao việc tận_hưởng chuyến đi với các tính_năng hỗ_trợ tối_ưu , tiện_nghi đầy_đủ cũng như sự an_toàn cao hơn	0
231	một khía_cạnh khác cần tham_khảo là hệ_thống cửa_hàng , dịch_vụ và chi_phí bảo_trì bảo_dưỡng của kia được đánh_giá là một trong các hãng xe tốt nhất ở việt_nam , trong khi đó chevrolet phần_nào chưa chú_trọng lắm vào yếu_tố quan_trọng này	0
150	ra_mắt 2 sản_phẩm kia rio và trong thời_gian gần cuối năm cho thấy sự cạnh_tranh khốc_liệt của các hãng xe trong phân khúc sedan cỡ nhỏ này	0
150	việc giới_thiệu 2 phiên_bản sedan là rio và attrage ( mirage ) của kia và mitsubishi cùng giá bán hấp_dẫn , liệu có thu_hút khách_hàng hay không ? bài viết sẽ đưa ra những so_sánh của 2 sản_phẩm giúp người tiêu_dùng có thêm sự lựa_chọn trong việc chọn xe đi chơi tết	0
150	: phần đầu xe trông đơn_giản với lưới tản_nhiệt hình lục_giác và viền đèn sương_mù được mạ crom sáng bóng tăng thêm nét sang_trọng	0
150	cụm đèn_pha halogen to tròn kéo dài ra sau_cùng những đường gân ở hai bên xe và nắp ca - pô với dải_đèn led định_vị , đuôi xe khá gọn_gàng dù cụm đèn hậu lớn	0
150	đèn_pha chỉ có 1 chóa và không có bóng gương_cầu projector , tuy_nhiên lại rất hiện_đại với đèn_pha halogen tích_hợp dải_đèn led chạy ban_ngày	0
150	đuôi xe với cụm đèn hậu dạng led kéo_dài khá thể_thao	0
150	kiểu_dáng của rio vẫn đậm_nét bản_sắc của các mẫu xe hàn_hiện_đại và trẻ_trung	0
150	ghế da cao_cấp , hàng ghế sau được trang_bị tựa đầu và khay để cốc tiện_dụng	0
150	cốp xe có_thể_tích 450 lít đủ để đáp_ứng cho nhu_cầu mua_sắm và du_lịch của gia_đình	0
150	"thiết_kế nội_thất mang tính truyền_thống nên khá đơn_điệu , hơn nữa việc để vô - lăng "" trọc "" càng làm mất điểm với khách_hàng bởi người tiêu_dùng hiện_nay rất quan_tâm đến thiết_kế và tiện_nghi của xe"	0
150	thiết_kế nội_thất với phong_cách thể_thao làm_bạn sẽ lầm tưởng đây như là mẫu k3 thu nhỏ , hàng ghế sau vẫn thoải_mái khi đủ tải và có_thể gập lại 60 : 40 tăng thêm thể_tích chứa_đồ	0
150	tuy_nhiên , điểm trừ lớn nhất của rio là ghế nỉ chứ không phải da cao_cấp làm mất đi_vẻ sang_trọng và không tương_xứng với thiết_kế của khoang lái	0
150	không_gian cả hai xe đều thoải_mái và attrage còn phù_hợp với cả những người trên 1m7 do trần xe khá cao	0
150	honda city hay	0
150	hệ_thống điều hòa tự_động tùy_chình theo nhiệt_độ bên ngoài , hệ_thống kết_nối aux , bluetooth , mp3 , usb và hdmi. . với 4 loa	0
150	: màn_hình hiển_thị đa thông_tin cùng màn_hình cảm_ứng dvd kết_nối aux , bluetooth , usb , ipod , gps. .	0
150	với 4 loa	0
150	tay_lái bọc da tích_hợp điều_khiển âm_thanh , chế_độ đàm_thoại rãnh tay có_thể điều_chỉnh được 4 hướng , điều_khiển hành_trình	0
150	điều_hòa chỉnh tay , các cửa_sổ đều chỉnh điện , có sấy kính trước - sau	0
150	: động_cơ 1.2 l mivec đi cùng hộp_số vô cấp cvt invecs - iii , cho công_suất 78 mã_lực tại vòng tua 6000 vòng / phút và momen xoắn cực_đại 100 nm tại 4000 vòng / phút	0
150	"có chế_độ eco : động_cơ 1.4 l gamma đi cùng hộp_số tự_động 4 cấp , cho công_suất 106 mã_lực tại vòng tua 6300 vòng / phút và momen xoắn cực_đại 135 nm tại 4200 vòng / phút"	0
150	tuy_nhiên , nhược_điểm của hộp_số cvt là cho người lái cảm_giác nhàm_chán nên nếu cần một_chút thể_thao thì rio là lựa_chọn thích_hợp hơn và với hệ_thống điều_khiển hành_trình sẽ rất tiện_lợi cho các chuyến đi xa hoặc đi đường_trường	0
150	mỗi xe đều có ưu / nhược_điểm riêng , hãy chọn attrage khi bạn cần 1 chiếc xe với động_cơ bền_bỉ , khả_năng tiết_kiệm nhiên_liệu cao và kiểu_dáng nhỏ gọn dễ di_chuyển trong thành_phố	0
150	và chọn rio với kiểu_dáng trẻ_trung và thể_thao cùng tiện_nghi đầy_đủ vốn là điểm mạnh của xe hàn	0
154	dù và nằm ở hai phân khúc khác nhau nhưng với số tiền tầm 600 triệu , bạn sẽ phải phân_vân lựa_chọn giữa hai mẫu xe này	0
154	sự lựa_chọn giữa tính thương_hiệu và lựa_chọn trải nghiệm	0
154	bảng tablo trên phiên_bản 1.6 mt hệ_thống đầu đĩa cd	0
154	trong khi đó , qua cảm_nhận thực_tế cho thấy khoảng trần xe hàng ghế sau của vios khá thấp khiến những người có chiều cao trên 1,7 m sẽ mệt_mỏi hơn khi đi chơi xa	0
154	hàng ghế sau đều có_thể gập lại giúp mở_rộng khoang hành_lý	0
154	khả_năng vận_hành chưa bao_giờ là lợi_thế của các dòng xe toyota_phổ_thông tại việt_nam và vios cũng vậy	0
154	có_thể nói toyota_vios là mẫu xe dễ lái và dễ làm_quen	0
154	kia k3 1.6 mt chỉ trang_bị 1 túi khí cho vị_trí tài_xế cùng các tính_năng an_toàn khác , hệ_thống ga tự_động điều_khiển hành_trình cũng được trang_bị cho phiên_bản này	0
154	toyota_vios được trang_bị 2 túi khí phía trước toyota_vios : một lợi_thế không_thể chối_cãi của toyota tại việt_nam chính là khả_năng giữ giá khi bán lại	0
154	"nếu nhu_cầu của bạn chỉ là sử_dụng chủ_yếu trong phạm_vi thành_phố thì toyota_vios sẽ đáp_ứng tốt các yêu_cầu của bạn ( trong thành_phố thì cảm_giác lái không phát_huy được thế_mạnh ) bên cạnh đó với những công_ty thì đây sẽ là lựa_chọn mang tính kinh_tế cao kia k3 : bạn trẻ , năng_động và không quá gò_bó trong việc định_hướng mua xe thì hãy cứ lựa_chọn mẫu xe này"	0
154	k3 sẽ không khiến bạn thất_vọng với số tiền mà mình bỏ ra	0
123	mặt_khác , hãng xe_hơi đình_đám ở pháp peugeot đã thâm_nhập thị_trường mang theo các sản_phẩm đậm phong_cách châu_âu , tiêu_biểu là sedan hạng trung với giá bán là 1,57 tỷ đồng ( không quá chêch lệch với accord 2014 ) càng làm cho người tiêu_dùng đắn_đo trong việc lựa_chọn	0
123	bài viết này sẽ giúp các bạn có thêm thông_tin tổng_quát và cụ_thể để lựa_chọn sản_phẩm phù_hợp với các tiêu_chí đặt ra khi mua xe	0
123	: nhìn từ phía đầu xe nổi_bật lên là hệ_thống đèn_pha bi - xenôn tự_động , có khả_năng điều_chỉnh góc chiếu và cường_độ chiếu khi gặp xe đối_diện ( smart_beam )	0
123	dàn đèn led chạy ban_ngày là 1 điểm nhấn đặc_biệt của peugeot 508	0
123	ngoài_ra còn hệ_thống đèn chào ( welcome light ) bật sáng khi chủ xe đến gần để mở_cửa	0
123	khoang hành_lý của peugeot 508 có_thể_tích 545l rất rộng_rãi	0
123	xe sử_dụng mâm hợp_kim 18 inches	0
123	đuôi xe với đèn sau to và ôm sát hông hình móng vuốt sư_tử cùng với ổng xả hai bên hình_thang khiến xe thêm phần thể_thao cũng như tạo cảm_giác phấn_khích cho người lái	0
123	: với nét thanh_lịch và sang_trọng , thể_thao nhưng không quá mạnh_mẽ phù_hợp với những người thành_đạt đứng_tuổi nhưng vẫn muốn sự đổi_mới và phá_cách	0
123	nét hiện_đại pha lẫn truyền_thống là cụm đèn_pha hình bình_hành_kinh_điển được tô_điểm bằng dãy đèn led mí dưới trang_nhã và bóng đèn cốt cũng được viền led	0
123	lưới tản_nhiệt trên được mạ chrome với hai cạnh bên bản rộng bắt_mắt , hòa với đường dập nổi trên nắp ca - pô chạy xuống tạo thành những khối hình đẹp nổi_bật trong nắng	0
123	cụm đèn sương_mù hình_thang không cân cũng đồng_điệu với thiết_kế dàn đầu	0
123	cảng sau bè ra hai bên tạo sự vững_chắc nhưng vẫn giữ được sự thon gọn	0
123	đèn sau cũng được trang_bị đèn led bắt_mắt	0
123	sự thon_thả và lịch_lãm của một chiếc sedan full - size	0
123	"mâm xe hợp_kim 17 "" đi cùng lốp xe có kích_thước 225 / 50 r17"	0
123	ngoài_ra , 508 với hệ_thống đèn led công_nghệ mới có_thể được sánh ngang với các xe hạng sang như mercedes - - audi	0
123	"còn accord với trọng_lượng giảm từ 1,535 kg xuống 1,490 kg ( xu_hướng chung của các sedan hạng trung ) giúp "" thân_thiện "" hơn với môi_trường"	0
123	+ ghế bọc da cao_cấp , chỉnh điện 8 hướng + volang điều_chỉnh 4 hướng , tích_hợp các phím điều_khiển các chức_năng và lẫy chuyển số + khởi_động xe bằng 1 nút bấm start / stop	0
123	mở cốp sau bằng nút bấm thiết_kế độc_đáo + phanh tay điện_tử , điều hòa nhiệt_độ 4 vùng độc_lập	0
123	ngoài_ra , còn có hộc làm mát ( bạn luôn có những chai nước mát lạnh cho những chuyển du_lịch xa cùng gia_đình ) + hàng ghế sau được trang_bị rèm che nắng , cùng hệ_thống đèn led giúp cho việc đọc sách cũng như tìm_kiếm đồ trong xe vào buổi tối + hệ_thống âm_thanh_cao_cấp jbl với 11 loa đủ làm_bạn thỏa_mãn nghe nhạc khi lái_xe + hệ_thống hud hỗ_trợ người lái vừa có_thể tập_trung nhìn đường mà vẫn nắm được nhiều thông_tin hữu_ích ( tốc_độ , các cảnh_báo , ... ) , qua đó tăng độ an_toàn khi điều_khiển xe	0
123	cùng hệ_thống gạt mưa tự_động + cửa_kính điều_khiển điện 1 chạm với chức_năng an_toàn chống kẹt	0
123	cửa_sổ trời chỉnh điện	0
123	"khóa / mở_cửa thông_minh + gương chiếu hậu ngoài chỉnh điện , gập điện_tích_hợp báo rẽ + hệ_thống treo macpherson tạo sự thoải_mái & êm_dịu khi vận_hành , ghế được bọc da cao_cấp cùng các chi_tiết ốp giả gỗ khắp cabin mang đến sự sang_trọng và tinh_tế"	0
123	"ghế được điều_chỉnh điện với thiết_kế thể_thao + điều_hòa tự_động 2 vùng , cửa gió cho hàng ghế sau , rèm che nắng cửa sau và kính hậu + hệ_thống phanh tay được đặt ở bệ trung_tâm gần sát hộp chuyển số ( khá "" vô_duyên "" , nhiều khách_hàng phàn_nàn ) + vô - lăng 4 chấu thể_thao bọc da cao_cấp tích_hợp các nút bấm điều_chỉnh âm_thanh + màn_hình hiển_thị thông_minh i - mid sắc nét hiển_thị đầy_đủ các thông_tin về thông_số hành_trình , cài_đặt hệ_thống hay các tùy_chọn giải_trí … đồng_thời tích_hợp camera lùi + hệ_thống i - mid và điều_chỉnh âm_thanh còn rất dễ_dàng được thao_tác thông_qua các nút bấm tiện_ích tích_hợp trên vô_lăng_bọc da cao_cấp + hệ_thống chủ_động kiểm_soát tiếng ồn anc ( active_noise_control ) lọc tạp_âm tốt kết_hợp với hệ_thống asc ( active_sound_control ) trợ thanh đã để lại không_gian tĩnh_lặng cho nhạc âm bên trong được trình_diễn hoàn_hảo cùng hệ_thống âm_thanh 6 loa = > nội_thất và tiện_nghi của peugeot không hề kém các xe hạng sang của đức ( như c - class hay 3 - series )"	0
123	còn accord vẫn trung_thành với phong_cách của các doanh_nhân châu_á	0
123	hệ_thống chống bó cứng phanh abs , hệ_thống phân_phối lực phanh ebd , hệ_thống hỗ_trợ phanh khẩn_cấp ba	0
123	hệ_thống chống trơn trợt khi khởi_hành asr , hệ_thống hỗ_trợ leo dốc adec , hệ_thống cân_bằng điện_tử esp	0
123	hệ_thống ga tự_động cruise control kết_hợp với hệ_thống giới_hạn tốc_độ ( sự hoàn_hảo cho các chuyến du_lịch xa ở những đoạn đường giới_hạn tốc_độ )	0
123	hệ_thống hỗ_trợ đậu xe trong thành_phố ( đo khoảng_cách thích_hợp để đậu xe thông_qua các cảm_biến )	0
123	"6 túi khí , hệ_thống cảm_biến trước và sau xe"	0
123	thân xe sử_dụng thép căng cứng cường_độ cao , tích_hợp cấu_trúc thân xe sử_dụng kĩ_thuật tương_thích tiên_tiến ( ace ) , giúp hấp_thu lực tác_động của va_chạm , giảm_thiểu nguy_cơ chấn_thương	0
123	hệ_thống chống bó cứng phanh ( abs ) với hệ_thống phân_phối lực phanh điện_tử ( ebd ) ; hỗ_trợ_lực phanh khẩn_cấp ( ba ) ; hệ_thống cân_bằng điện_tử ( vsa ) và hỗ_trợ khởi_hành ngang dốc ( hsa )	0
123	hệ_thống đèn_pha chủ_động khi rẽ giúp góc chiếu sáng được điều_chỉnh 1 cách thông_minh khi lái_xe khởi_động đèn báo hoặc đánh lái hơn 90 độ	0
123	camera lùi hiển_thị 3 góc_quay có khả_năng hiển_thị 3 góc nhìn ( bình_thường , góc rộng và từ trên xuống ) với những chỉ_dẫn linh_hoạt đi cùng cảm_biến va_chạm góc phía trước và cảm_biến lùi giúp lái_xe vận_hành an_toàn tối_ưu	0
123	4 túi khí cho hàng ghế trước và 2 túi khí thông_minh cho hàng ghế trước = > cả 2 đều trang_bị cho sản_phẩm độ an_toàn gần như tuyệt_đối_với người tiêu_dùng , nhưng ta có_thể thấy peugeot 508 thích_hợp cho xe gia_đình hơn qua hình_ảnh vì accord không có túi khí an_toàn bên hông và hàng ghế sau ( nếu bạn có con nhỏ thì sẽ thấy điều đó rất quan_trọng )	0
123	và độ an_toàn của các dòng xe châu_âu luôn được đánh_giá rất cao trên thế_giới động_cơ 1.6 l_turbo , tăng áp , 4 xi_lanh thẳng hàng , 16 van dohc và hệ_thống van biến_thiên vvt điều_khiển thời_điểm đóng và mở van nạp , làm tăng khả_năng đốt cháy hỗn_hợp nhiên_liệu , giúp tăng công_suất động_cơ và tiết_kiệm nhiên_liệu	0
123	hộp_số tự_động 6 cấp 3 chế_độ mang lại nhiều trải nghiệm tuyệt_vời	0
123	công_suất cực_đại 155 hp tại 6000 vòng / phút , momen xoắn cực_đại 240 nm tại 1400 vòng / phút	0
123	tiêu_chuẩn khí thái euro5	0
123	mức_độ tiêu_thụ khoảng 6.7 l / 100km ngoại_thành	0
123	"-> đây là động_cơ đoạt giải_thưởng "" động_cơ của năm 2013 "" , được đánh_giá bởi 87 nhà_báo chuyên_nghiệp trong ngành oto đến từ 35 quốc_gia trên thế_giới"	0
123	tiêu_biểu cho các dòng xe châu_âu sử_dụng động_cơ dung_tích nhỏ nhưng công_suất lớn và tiết_kiệm nhiên_liệu	0
123	: động_cơ xăng i4 , dung_tích 2.4 l i - vtec ứng_dụng công_nghệ earth dreams sử_dụng cấu_trúc mới với trọng_lượng giảm 4,5 %	0
123	ngoài_ra , xe còn được trang_bị hệ_thống tiết_kiệm nhiên_liệu bao_gồm : econ mode và chức_năng econ coaching , giúp xe đem lại công_suất đầu_ra cao nhưng vẫn tối_ưu_hóa khả_năng tiết_kiệm nhiên_liệu và thân_thiện với môi_trường	0
123	công_suất cực_đại 174 hp tại 6200 vòng / phút , momen xoắn cực_đại 225 nm tại 4000 vòng / phút , đi cùng hộp_số tự_động 5 cấp	0
123	mức tiêu_hao nhiên_liệu là 6.5 l / 100km cho đường_trường	0
123	= > với giá bán sau khi ra biển số	0
123	honda accord ~ 1,643 tỉ , peugeot 508 ~ 1,742 tỉ	0
123	còn với peugeot 508 thương_hiệu mới_mẻ này dù chỉ vừa tham nhập thị_trường nhưng đem lại_sức hút rất tốt thêm với các ưu_điểm của dòng xe châu_âu như công_nghệ , độ an_toàn và cảm_giác lái phấn_khích	0
123	nhược_điểm là chính_sách bảo_hành - bảo_dưỡng của dòng xe này còn khá hạn_chế ( chỉ có 4 showroom chính_thức ở miền bắc , 1 ở miền trung và 2 ở miền nam ) , không thông_dụng bằng thương_hiệu honda lâu_đời ở việt_nam	0
123	hãy đặt ra tiêu_chí khi bạn có rủng_rỉnh 1,6 - 1,7 tỉ nếu còn băn_khoăn giữa 2 sản_phẩm này	0
123	- 1 là thương_hiệu nhật_nổi_tiếng bền_bỉ , phù_hợp với 1 doanh_nhân thành_đạt , sang_trọng và lịch_lãm	0
123	- 1 là thương_hiệu pháp đình_đám ở châu_âu với thiết_kế trẻ_trung , năng_động - thể_thao cùng độ an_toàn tuyệt_đối_với một gia_đình trẻ	0
213	bài viết sẽ giúp bạn đưa ra quyết_định lựa_chọn sáng_suốt cho 2 sản_phẩm này	0
213	được thiết_kế hoàn_toàn mới tạo ấn_tượng mạnh	0
213	đầu xe thể_thao hơn kết_hợp với đèn_pha kép dạng bi projector hiện_đại ( loại gương_cầu ) , đèn xi - nhan tích_hợp trên gương	0
213	thân xe kiểu_dáng tròn đặc_trưng và đuôi xe với thanh crom sáng chạy ngang đuôi xe liền mạch cùng cụm đèn hậu kích_thước lớn , thiết_kế tưong tự đàn_anh camry và altis nhưng vì đầu xe ngắn làm mất đi_vẻ sang_trọng	0
213	được thiết_kế lưới tản_nhiệt rộng dạng tổ ong với hốc hút gió lớn tạo cảm_giác phóng_khoáng cùng thân xe dài in những đường gân nổi sẽ cho bạn thấy được sự sang_trọng và lịch_lãm ngay từ cái nhìn đầu_tiên	0
