blog_idx,stc_idx,main,CSI
581,14644,Đây được xem là động thái 'dọn đường' cho thế hệ mới đang bán tại Indonesia về Việt Nam dự kiến vào cuối năm 2018,0
581,14645,Sự xuất hiện của Suzuki Ertiga 2018 thế hệ mới với nhiều cải tiến hứa hẹn sẽ mang đến sự thú vị cho phân khúc MPV đa dụng cỡ nhỏ tại thị trường trong nước,0
581,14646,Mitsubishi Xpander 2018 vừa diện kiến khách hàng Việt Nam vào đầu tháng 8/2018,0
581,14647,"Cũng giống như Suzuki Ertiga, Xpander là mẫu xe được nhập khẩu nguyên chiếc từ thị trường Indonesia",1
581,14648,"tân binh này có khá nhiều ưu điểm vượt trội như thiết kế đẹp mắt, khả năng cách âm tốt, tiết kiệm nhiên liệu, an toàn cao và có giá bán bình dân",0
581,14649,"Tại thời điểm mới ra mắt, giá xe Mitsubishi Xpander 2018 dao động từ 550 - 650 triệu đồng cho 2 phiên bản là MT và AT",0
105,15400,"Honda City 2018 có 6 màu xe như Trắng, Ghi, Đỏ, Xanh, Titan, Đen",0
105,15401,"Hyundai Accent 2018 mang đến cho khách hàng 6 sự lựa chọn về màu ngoại thất như Trắng, Bạc, Đỏ, Vàng cát, Vàng be, Đen",0
105,15402,"các chuyên gia đều cho rằng đây là mẫu xe đô thị mới điển hình dành cho khách hàng yêu thích sự trẻ trung, hiện đại",0
105,15403,Chính thiết kế của Hyundai Accent đã thể hiện rõ được điều đó,0
105,15404,"Tản nhiệt Cascading Grille hình thác nước là chi tiết nổi bật, thu hút sự chú ý của người nhìn",0
105,15405,"Xe được trang bị cụm đèn LED hiện đại bậc nhất trong phân khúc với góc chiếu sáng rộng, hỗ trợ tối ưu cho người lái có tầm nhìn tốt hơn",2
105,15406,"Trong khi đó, đầu xe của Honda City 2018 toát lên vẻ mạnh mẽ, nam tính với lưới tản nhiệt màu tối dạng tổ ong nhưng cũng pha chút mềm mại nhờ thanh nẹp mạ crôm sáng bóng xuất hiện ở mặt ca lăng được vuốt sang 2 bên tựa như đôi cánh nối với cụm đèn",1
105,15407,"Ở phiên bản cao cấp 1.5 TOP, xe được trang bị hệ thống đèn LED hiện đại trong khi ở bản Honda City 1.5 chỉ có đèn pha Halogen",2
105,15408,"Vì có chiều dài ngang nhau nên thân xe của City 1.5 TOP và Accent 1.4 AT đặc biệt đều mang lại cảm giác thuôn dài, thoát dáng",2
105,15409,Cả 2 mẫu sedan lắp ráp này đều sử dụng mâm xe 16inch,2
105,15410,Tuy nhiên gương chiếu hậu Accent hiện đại hơn khi bổ sung tính năng sấy gương khi trời mưa,2
105,15411,Đây cũng là mẫu sedan đầu tiên trong phân khúc được trang bị tính năng hiện đại này cho gương chiếu hậu,0
105,15412,"Thiết kế đuôi xe của Hyundai Accent 1.4 AT đặc biệt 2018 mang đến cảm giác thanh thoát, hài hòa nhưng cũng không kém phần sắc sảo với cụm đèn hậu LED 3D hiện đại",0
105,15413,"Honda City 1.5 TOP 2018 tiếp tục thể hiện sự mạnh mẽ, vững chãi với đèn hậu khá lớn được nối với nhau bởi một thanh nẹp mạ crôm",0
105,15414,Điểm nhấn của City thế hệ mới đó là cản sau trông khá hầm hố và đèn phản quang được bao quanh bởi đường viền màu đen cá tính,0
105,15415,"Honda City 1.5 TOP và Hyundai Accent 1.4 AT đặc biệt sở hữu khoang cabin sang trọng, hiện đại, mang lại cảm giác thoải mái cho người sử dụng",1
105,15416,"Cả 2 mẫu xe có vô lăng lái 3 chấu bọc da tích hợp điều chỉnh âm thanh, chức năng đàm thoại rảnh tay, điều khiển hành trình",1
105,15417,Hệ thống điều hòa tự động đều được trang bị trên Honda City 1.5 TOP và Hyundai Accent 1.4 AT đặc biệt,1
105,15418,Vì chiều cao nhỉnh hơn nên Honda City có không gian xe rộng hơn so với Accent của Hyundai,2
105,15419,"City 1.5 TOP sử dụng màu đen làm tông màu chủ đạo, giúp xe tạo nên sự khác biệt và cá tính hơn rất nhiều so với các phiên bản khác",2
105,15420,Vô lăng của Honda City hiện đại hơn đối thủ khi tích hợp thêm lẫy chuyển số trong khi Hyundai Accent lấy lại điểm với sự xuất hiện của cửa sổ trời chỉnh điện hiện đại,2
105,15421,"về ghế ngồi, khách hàng hoàn toàn có thể yên tâm để tận hưởng cảm giác thoải mái khi cả 2 mẫu xe này đều chú trọng đến thiết kế bộ phận này",1
105,15422,"Ghế ngồi của City 1.5 TOP và Accent 1.4 AT được bọc da cao cấp, ghế trước có tay gác, hàng ghế sau có tựa đầu 3 vị trí",1
105,15423,"Ngoài ra, cả Honda City 1.5 TOP và Hyundai Accent 1.4 AT đặc biệt đều được khách hàng yêu thích khi sở hữu khoang hành lý có diện tích khá lớn, tiện dụng và thích hợp cho những chuyến đi chơi xa hay du lịch ngắn ngày",1
105,15424,"Xét về yếu tố tính tiện nghi, Hyundai Accent 1.4 AT đặc biệt 2018 vượt xa mẫu Honda City 1.5 TOP, thậm chí là cả đại diện 'già đời' Toyota Vios 2018",2
105,15425,"Mẫu xe hơi mới của Hyundai được trang bị loạt công nghệ hiện đại, mang đến những trải nghiệm hành trình thú vị với hệ thống giải trí đa dạng khi kết nối AUX/USB/Bluetooth, Apple CarPlay, hiển thị qua màn hình 7 inch và 6 loa đạt chuẩn về âm thanh",0
105,15426,Xe còn được cài đặt hệ thống định vị dẫn đường hiện đại,0
105,15427,"Trong khi đó Honda City 1.5 TOP có khả năng kết nối AUX/USB/Bluetooth, hiển thị thông tin qua màn hình 6,8 inch và dàn âm thanh 8 loa",1
105,15428,"Honda City 1.5 TOP 2018 và Hyundai Accent 1.4 AT đặc biệt 2018 đều được giới chuyên môn đánh giá cao khi hệ thống an toàn trang bị trên cả 2 mẫu xe này khá đầy đủ, hiện đại và tốt nhất trong phân khúc sedan hạng B",2
105,15429,"Rất mạnh về thiết kế trẻ trung cùng loạt trang bị tiện nghi hiện đại, tuy nhiên nếu xét về khả năng vận hành, Hyundai Accent 1.4 AT đặc biệt 2018 khó lòng địch lại Honda City 1.5 TOP 2018",2
105,15430,khách hàng khá hài lòng về khả năng vận hành linh hoạt và cảm giác lái êm mượt mà mẫu sedan này mang lại,0
105,15431,Xe không chỉ di chuyển nhẹ nhàng trong thành phố mà còn 'chịu được nhiệt' khá tốt khi lưu thông đường trường,0
105,15432,Hyundai Accent chỉ thể hiện được sức mạnh của mình trên phương diện là chiếc xe đô thị dùng để di chuyển hàng ngày,0
105,15433,"Sau khi so sánh xe Honda City 1.5 TOP và Hyundai Accent 1.4 AT đặc biệt, nhận thấy cả 2 mẫu xe đều sở hữu những điểm mạnh nổi bật và có đối tượng khách hàng riêng",1
105,15434,Trong tầm giá 600 triệu đồng thì Honda City 1.5 TOP 2018 và Hyundai Accent 1.4 AT đặc biệt 2018 đều xứng đáng để khách hàng chi tiền để sở hữu,1
105,15435,"Với những khách hàng yêu thích sự tươi mới, trẻ trung và công nghệ hiện đại, hãy cùng đồng hành với Hyundai Accent 1.4 AT đặc biệt 2018",0
105,15436,"Nếu muốn trải nghiệm cảm giác lái thú vị, vận hành mạnh mẽ bền bỉ thì mẫu sedan đến từ thương hiệu Nhật Honda City 1.5 TOP 2018 là sự lựa chọn của bạn",0
93,15437,"Crossover từ lâu đã là phân khúc được nhiều gia đình đông người lựa chọn, nhờ các yếu tố như cabin rộng rãi, di chuyển tự do nhiều địa hình",0
93,15438,"Những mẫu xe đang khá có chỗ đứng trên thị trường crossover có thể kể đến như Mazda CX-5 2018, Mitsubishi Outlander 2018",0
93,15439,"Trong đó, CX-5 nổi tiếng với thiết kế thời trang, trong khi Outlander lại có trang bị tương đối hấp dẫn so với phân khúc",2
93,15440,"Để giúp bạn đọc có cái nhìn rõ ràng hơn về 2 mẫu xe này, Oto.com.vn sẽ tiến hành một cách chi tiết",0
93,15441,"Về giá bán, Mazda CX-5 có giá bán tương đối dễ chịu hơn đối thủ vì được lắp ráp trong nước",2
93,15442,"Trước đây, Mitsubishi Outlander được nhập khẩu nguyên chiếc tại Nhật Bản nhưng sau đó đã chuyển sang lắp ráp trong nước để giảm chi phí",0
93,15443,Lô xe đầu tiên của dòng xe này đã tới đại lí vào tháng 1/2018,0
93,15444,"Hiện tại, Mitsubishi Outlander đang bán ra với 3 phiên bản",0
93,15445,Nhìn qua thì có thể thấy giá bán của Outlander có nhỉnh hơn đối thủ một chút nhưng vẫn ở trong mức chấp nhận được,2
93,15446,"Về thiết kế, Mazda CX-5 vẫn giữ ngôn ngữ KODO với khá nhiều các chi tiết thanh lịch, tinh tế nhưng vẫn rất thời trang",0
93,15447,Trong khi đó Mitsubishi Outlander lại đi theo lối cứng cáp và nam tính,1
93,15448,"Đầu xe Mazda CX-5 có mặt ca-lăng màu xám gunmetal cải tiến mở rộng, đi kèm đèn trước vuốt nhọn khá hấp dẫn, đèn pha của xe là đèn LED tự động cân bằng góc chiếu, dải đèn ban ngày cũng là đèn LED",0
93,15449,"Về phía đối thủ, Mitsubishi Outlander cũng có sẵn đèn pha LED với 2 bóng LED có sẵn công nghệ rửa đèn tự động",1
530,16400,"Tuy nhiên, 5008 gần như vượt trội hơn Fortuner quá nhiều khi sở hữu màn hình cảm ứng 8 inch (Fortuner 7 inch), kết nối Apple Carplay, wifi, 10 loa Focal Hifi (Fortuner chỉ có 6 loa), điều hòa tự động 2 vùng có khả năng lọc khử mùi, ion, cửa sổ trời panorama (Fortuner không có cửa sổ trời), sạc không dây, định vị dẫn đường Navigation, đèn LED tự động cân bằng góc chiếu, đèn sương mù tự động bật sáng khi vào cua, cốp cảm biến đóng mở tự động",2
530,16401,"Cũng tương tự như trang bị giải trí, Peugeot 5008 2018 vẫn tiếp tục áp đảo đối thủ về trang bị an toàn",2
530,16402,"Thực tế, Toyota Fortuner 2.7V 4x4 cũng đã được nâng cấp hệ thống an toàn khá kĩ lưỡng với: cân bằng điện tử, kiểm soát lực kéo, hỗ trợ khởi hành ngang dốc, kiểm soát đổ đèo, đèn báo phanh khẩn cấp, camera lùi, cảm biến hỗ trợ đỗ xe phía sau và 7 túi khí",0
530,16403,"Tuy nhiên, Peugeot 5008 còn ác liệt hơn với hàng loạt các tính năng hiện đại như: cảnh báo điểm mù, nhận diện biển báo giới hạn tốc độ, cảnh báo và hỗ trợ giữ làn đường, kiểm soát chế độ lái, nhắc nhở người lái, camera lùi 180 độ, cảm biến hỗ trợ đỗ xe trước sau",2
530,16404,"Chưa kể, Peugeot 5008 còn nổi bật hơn nữa với hệ thống quản lý năng lượng, giúp xe luôn đủ nhiên liệu khởi động",0
530,16405,"Về vận hành, Peugeot 5008 2018 và Toyota Fortuner 2018 có sức mạnh khá tương đương nhau",2
530,16406,"Cụ thể, Peugeot 5008 sử dụng động cơ tăng áp 1.6L, 4 xy lanh thẳng hàng DOHC 16 van biến thiên DVVT, công suất 165 mã lực và 245 mô-men xoắn",0
530,16407,"Trong khi đó, Toyota Fortuner 2.7V lắp đặt động cơ xăng 2.7L 2TR-FE 4 xy lanh thẳng hàng Dual VVT-i, công suất 164 mã lực và 245 mô-men xoắn",1
530,16408,"Cả 2 mẫu xe đều lắp đặt hộp số tự động 6 cấp, tuy nhiên cần số của Peugeot 5008 sử dụng công nghệ cần số điện tử nên việc vào số sẽ đơn giản hơn Fortuner",2
530,16409,"Chưa kể, mẫu xe cũng có sẵn 5 chế độ lái Grip Control, dù chỉ sử dụng hệ dẫn động cầu trước",0
530,16410,"Toyota Fortuner 2.7V 4x4 hiện đang ăn điểm ỏ hệ dẫn động 4 bánh bán thời gian với hệ thống gài cầu điện và khóa vi sai cầu sau, chắc chắn sẽ khiến các tín đồ SUV đích thực hài lòng",0
530,16411,"Nói cách khác, Peugeot 5008 sẽ phù hợp hơn nếu chạy trong thành phố vì cảm giác lái đầm chắc, thể thao và hệ thống trợ lực điện nhẹ nhàng",0
530,16412,"Toyota Fortuner với trợ lực lái thủy lực sẽ cho cảm giác bốc và chân thực hơn rất nhiều, phù hợp để đi trên các cung đường trường gập gềnh, lầy lội",0
530,16413,"đều là những mẫu xe đáng tiền trong tầm giá 1,3 tỷ",0
530,16414,"Trong khi Toyota Fortuner sở hữu khả năng vận hành bốc lửa, bất chấp địa hình, trang bị đủ dùng và giá cả cạnh tranh thì Peugeot 5008 lại gây ấn tượng nhờ trang bị phong phú và ngoại thất thời trang hấp dẫn",1
530,16415,"Có thể nói, Toyota Fortuner sẽ là sự lựa chọn tốt nhất dành cho những người mua xe phục vụ kinh doanh, taxi hay những khách hàng cá nhân thích off-road",0
530,16416,"Về phía Peugeot 5008, chiếc xe này sẽ phù hợp hơn với các gia đình khá giả, thích trải nghiệm công nghệ và đặt yếu tố tiện nghi lên cao hơn",0
29,16417,Phân khúc xe sub-compact tại Việt Nam từ lâu đã trở nên thiếu thốn những cái tên nổi bật,0
29,16418,Điều này có lẽ đã khiến cho Honda phải bổ sung thêm 1 mẫu xe mới và hãng chọn Honda Jazz,0
29,16419,Mẫu hatchback này vừa được giới thiệu tại nước ta thông qua sự kiện Triển lãm ô tô Việt Nam 2017 và dự kiến bán ra từ tháng 4/2018,0
29,16420,"Đối đầu với Honda Jazz là những cái tên như Toyota Yaris, Mazda 2 Hatchback và Ford Fiesta",0
29,16421,"Tuy nhiên, để cuộc chiến có vẻ cân sức hơn một chút, Oto.com.vn sẽ chọn Toyota Yaris - đối thủ được xem là yếu thế nhất trong phân khúc để so sánh với 1 tân binh như Honda Jazz",2
29,16422,"Nhìn chung, Honda Jazz 2018 và Toyota Yaris 2017 đều hướng đến phong cách thiết kế hiện đại, trẻ trung",1
29,16423,"Trong đó, Jazz mang nhiều cảm giác giống Honda HR-V và Civic với cửa sổ cao, nếp gấp thân rõ ràng",1
29,16424,"Ở phía đối thủ, Yaris trông mềm mại hơn và gần như không thay đổi nhiều chi tiết ngoại thất so với phiên bản 2016",2
29,16425,"Toyota Yaris 2017 sở hữu phần đầu xe khá nổi bật với lưới tản nhiệt hình thang, đèn trước sắc sảo và hốc hút gió đậm chất khí động học",0
29,16426,"Nhiều chuyên gia cho rằng Yaris sở hữu đèn cách điệu khá thú vị, tuy nhiên đèn của xe là dạng halogen nên hơi lỗi thời và kém hiệu quả chiếu sáng hơn",0
29,16427,"Đầu xe Honda Jazz 2017 thay đổi khá nhiều với cản trước lớn, lưới tản nhiệt gọn và hốc đèn sương mù mở rộng",0
29,16428,"Tuy nhiên, Honda Jazz gặp bất lợi khủng khiếp khi thậm chí không có đèn sương mù ở 2 phiên bản V và XV, nếu chủ xe muốn lắp thêm thì phải tuyển thợ làm ngoài",0
29,16429,"Ở thân xe, Toyota Yaris không khá nam tính với các đường dập nổi ở cửa và thân xe",0
29,16430,Đèn trước sau của xe đều vuốt nhọn khá sắc sảo,0
29,16431,"Về phía Honda Jazz, xe cũng cắt 1 rãnh khá sâu ở dưới hông cho cảm giác xe dài hơn thực tế",0
29,16432,Cả 2 mẫu xe đều sử dụng la-zăng 15 inch,2
29,16433,"Về cơ bản, cả 2 mẫu xe trông khá thể thao trong đường nét đuôi xe nhờ các đường gân dập nổi",1
29,16434,"Trong đó, cánh lướt gió của Jazz dài hơn đối thủ mà thanh nẹp mạ crôm cũng dài hơn",2
29,16435,"Tuy nhiên, thiết kế của Yaris vẫn gây được ấn tượng hiện đại rất hoàn hảo",0
29,16436,Cả Honda Jazz 2018 và Toyota Yaris 2018 đều sở hữu nội thất được đánh giá là khá tiện dụng,1
29,16437,"Hầu hết 2 mẫu hatchback đều có sẵn những tính năng cơ bản, tuy nhiên Honda Jazz đã nâng cấp chiều dài cơ sở khá nhiều nên chắc chắn không gian nội thất của xe sẽ thoải mái hơn, kể cả về chỗ để chân hay khoang chở hành lí so với Toyota Yaris",2
29,16438,Honda Jazz 2018 và Toyota Yaris 2017 đều sử dụng ghế bọc nỉ,1
29,16439,"Bù lại, Toyota Yaris có sẵn ghế trước chỉnh tay 6 hướng, dạng thể thao cho cảm giác khá tiện nghi, ghế sau chỉnh tay 4 hướng",0
29,16440,"Về trang bị giải trí, Honda Jazz 2018 và Toyota Yaris đều trang bị các tính năng giải trí khá cơ bản như: đầu CD 4 đĩa, AM/FM, phát nhạc MP3/WMA/AAC, Bluetooth, USB, điều hòa tự động, màn hình 7 inch, tích hợp Apple Carplay hoặc Andoird Auto",1
29,16441,"Yaris có tùy chọn đầu DVD, chìa khóa thông minh, khởi đồng bằng nút bấm, khóa cửa từ xa tuy nhiên chỉ dành cho phiên bản cao cấp có giá lên tới hơn 600 triệu đồng nên Oto.com.vn không đánh giá quá cao",0
29,16442,Honda Jazz tuy có giá khá rẻ nhưng lại nhận được khá nhiều lời khen về trang bị an toàn khi đạt đánh giá 5 sao từ NHTSA,0
29,16443,"Dù hơi nghèo nàn về trang bị an toàn nhưng Yaris gỡ gạc hơn được chút khi có sẵn cấu trúc giảm chấn thương cổ, dây an toàn 3 điểm ở ghế trước",0
29,16444, Oto.com.vn cho rằng cả 2 chiếc xe đều đầy khuyết điểm,1
29,16445,"Những mẫu xe Nhật này có giá bán không rẻ bằng Kia Morning, nhưng trang bị tiện nghi và nội thất chỉ tầm một mẫu xe hạng A, rất khó để cạnh tranh trên thị trường",2
29,16446,"Dù vậy, nếu phải chọn ra một cái tên chiến thắng, thì có vẻ như Honda Jazz 2018 vẫn là cái tên ""bớt dở"" hơn một chút",2
29,16447,"Chiếc xe Honda rẻ hơn, được cập nhật nhiều hơn, an toàn hơn và vận hành cũng mạnh mẽ hơn",2
29,16448,"Toyota Yaris có lợi thế về tiết kiệm nhiên liệu, nhưng chừng đó cũng không đủ để bù vào những khiếm khuyết về trang bị (dù xe có giá hơn 600 triệu) hay động cơ (chỉ 84 mã lực)",0
193,16449,"Trong giai đoạn nửa cuối năm 2018, Mitsubishi Xpander và Toyota Avanza là 2 thương hiệu xe Nhật được trông đợi nhất trong danh sách xe sắp về Việt Nam",0
567,17650,"Về ghế lái, cả 2 mẫu xe đều trang bị ghế lái chỉnh 6 hướng, tuy nhiên sau bao tháng năm thua cuộc thì City đã có một điểm cộng lớn khi có sẵn bệ tì tay cho ghế trước, giúp tài xế đỡ mệt mỏi trong những chuyến đi dài",1
567,17651,"Ở phía sau, cả 2 mẫu xe cùng lắp đặt ghế có tựa đầu",1
567,17652,"Lần này, Honda tiếp tục tỏ ra mình trên cơ khi có hốc gió cho hàng ghế số 2",2
567,17653,"Tuy nhiên, theo đánh giá thực tế thì hốc gió này không hiệu quả cho lắm, thậm chí trang bị điều hòa còn không làm mát tốt và đều bằng Rio",2
567,17654,"Về táp-lô, mẫu xe Nhật thiết kế khu vực táp-lô khá sắc nét, tone đen với các điểm nhấn bằng nhũ bạc, dập nổi khá nhiều đường",0
567,17655,Các chuyên gia đang tập trung dần các chi tiết về phía tài xế,0
567,17656,"Trong khi Kia Rio trông khá đơn giản, chỉ tập trung vào tính thực dụng",0
567,17657,"Cũng giống như phong cách ngoại thất, chi tiết vô-lăng của Honda City cũng khá ""chất"" với chất liệu bọc da Urethan, gắn lẫy chuyển số thể thao và loạt phím chức năng rảnh tay tiện lợi",0
567,17658,"Đây cũng là điểm City hơn đứt Rio bởi trang bị vô-lăng của Rio quá đơn giản, không đáng nhắc đến",2
567,17659,Dù không cầu kì trong thiết kế nội thất nhưng Kia Rio lại không xuề xòa về mặt tính năng chút nào,0
567,17660,"Trong khi City lắp đặt trang bị ít ỏi với đầu CD, đĩa/Radio/ MP3, kết nối USB/AUX và 4 loa thì Rio sedan 1.4 AT có hẳn đầu DVD 6 loa, định vị GPS, AUX, USB, Ipop, Bluetooth và thậm chí là Cruise Control",2
567,17661,"Cả 2 mẫu xe đều dùng điều hòa chỉnh tay, ở City có thêm 1 hốc gió phụ phía sau khá tiện dụng, ngoài ra là các chi tiết khá đáng giá như khởi động Start/Stop, chìa khóa thông minh",1
567,17662,"Nhìn vào bảng tính năng an toàn này, có thể thấy Kia Rio sẽ phải xấu hổ trước mẫu xe Nhật",2
567,17663,Bởi ngoài 2 tính năng cực kì cơ bản là phanh ABS và cân bằng điện tử thì Rio gần như không có bất cứ tính năng an toàn nào đáng nói,0
567,17664,"Trong khi đó, Honda City lại có hẳn cả loạt tính năng hiếm có trên xe hạng B như VSA, HAS, đó là chưa kể tới nền tảng của City vốn là GCON có tác dụng chịu lực cực kì tốt",1
567,17665,"Nhờ những ưu điểm trên, Honda City hiện được coi là mẫu xe có chỉ số an toàn đứng đầu phân khúc, đạt 5 sao theo đánh giá từ ASEAN NCAP",2
567,17666,"Với khối động cơ 1,4l khá nhỏ và hộp số 4 cấp, các chuyên gia cho rằng Kia chỉ phù hợp cho khách hàng muốn 1 cảm giác lái khá nhẹ nhàng và bình ổn, khó lòng có thể thấy ""đã"" khi rồ ga tăng tốc",0
567,17667,"Về phía Honda City, chiếc xe hơn đối thủ 12 mã lực và 20 Nm nhưng chiếc xe này lại được thiết kế theo hướng thể thao nên chắc chắn sẽ cho cảm giác ""bốc"" hơn đối thủ rất nhiều",2
567,17668,"Chưa kể, Honda cũng cung cấp cho City hộp số CVT giúp xe càng tung hoành hơn khi có thêm lẫy chuyển số 7 cấp số ảo, cho cảm giác khá mướt khi di chuyển trên đường phẳng",0
567,17669,"Dĩ nhiên, cũng không thể phủ nhận rằng Rio có điểm công rất lớn nhờ kĩ năng cách âm thuộc hàng đỉnh trong phân khúc, khá dễ hiểu vì sản phẩm này hướng đến tiêu chí yên tĩnh và thoải mái cho gia đình",2
567,17670,"Cách âm dường như là điều xa xỉ trên City, vì mẫu xe này vẫn bị chê trường kỳ vì âm thanh vọng vào cabin quả thực quá khó chịu",0
567,17671,"Như vậy, có thể thấy Honda City và Kia Rio dường như đang ở thế cân bằng, bởi trong khi Honda City tập trung vào vận hành, an toàn thì Kia Rio lại chú trọng vào thiết kế, tiện nghi",2
567,17672,"Vậy nên, lời khuyên là nếu bạn là người mang phong cách cá nhân, năng nổ, thích cảm giác lái bùng nổ thì nên chọn Honda City, còn lại nếu bạn theo chủ nghĩa gia đình, thì Kia Rio chắc chắn sẽ là một sự lựa chọn khá phù hợp",1
567,17673,Nguồn:,0
52,17674,Honda CR-V 2018 và Ford Escape 2018 là hai trong số những mẫu xe bán chạy hàng đầu trong phân khúc crossover hết sức cạnh tranh hiện nay,2
52,17675,"Trong đó, Honda CR-V có thể được đánh giá cao hơn nhưng Escape cũng có rất nhiều điểm đáng mong chờ dành cho khách hàng",2
52,17676,"Oto.com.vn sẽ so sánh Honda CR-V 2018 thế hệ mới nhất và Ford Escape 2018 theo từng hạng mục quan trọng bao gồm hiệu suất, nội thất, độ an toàn và độ tin cậy nhằm giúp khách hàng xác định đâu là lựa chọn dành cho mình",0
52,17677,Honda CR-V 2018 đã giành được giải thưởng danh giá mẫu crossover hợp túi tiền nhất năm với giá khởi điểm là 24.045 USD (546 triệu đồng) tại Mỹ,0
52,17678,"Với 26.695 USD (606 triệu đồng), bạn có thể tậu về nhà phiên bản EX",0
52,17679,"Hai phiên bản khác là EX-L và Touring có giá khởi điểm tương ứng là 29.195 USD (663,5 triệu đồng) và 32.395 USD (736 triệu đồng)",2
52,17680,"Nếu sắm tất cả trang thiết bị, cái giá bạn phải bỏ ra nằm vào khoảng 38.000 USD (863 triệu đồng)",0
52,17681,"phiên bản tiêu chuẩn có giá khởi điểm 23.750 USD (539 triệu đồng), nằm ở mức trung bình so với mặt bằng phân khúc",2
52,17682,"Hai phiên bản khác, SE và Titanium, có giá khởi điểm là 25.250 USD (573 triệu đồng) và 29.250 USD (664 triệu đồng)",2
52,17683,"Nếu bạn trang bị đầy đủ cho Escape với tùy chọn hệ dẫn động bốn bánh toàn thời gian và loại động cơ mạnh mẽ nhất, bạn sẽ mất khoảng 38.000 USD (863 triệu đồng)",0
52,17684,"Được biết, Honda CR-V đang phân phối tại Việt Nam là thế hệ cũ",0
52,17685,"Theo đó, Honda CR-V 2018 dự kiến ra mắt chính thức tại đây vào ngày 13/11 tới và điểm đáng chú ý nhất chính là sự góp mặt của phiên bản 7 chỗ",0
52,17686,"Tuy chưa công bố giá bán chính thức của Honda CR-V 2018 nhưng nhiều nguồn rò rỉ, mức khởi điểm có thể là 1,1 tỷ đồng",0
52,17687,Ford Escape 2018 đã cập bến Việt Nam và dự kiến mở bán chính hãng vào cuối năm nay,0
52,17688,"Tính đến thời đểm hiện tại, phía Ford Việt Nam vẫn chưa hé lộ bất kỳ thông tin chi tiết nào, bao gồm cả giá bán",0
52,17689,J.D.Power hiện vẫn chưa đánh giá độ tin cậy đối với Honda CR-V 2018 thế hệ mới,0
52,17690,"Trong quá khứ, mẫu xe này từng đạt đánh giá xuất sắc với khoảng 3,5 – 4,5/5 điểm",0
52,17691,Escape nhận được đánh giá 3/5 về độ tin cậy,0
52,17692,Cả hai mẫu xe đều được bảo hành cơ bản 3 năm/57.936 km và bảo hành hiệu năng 5 năm/96.560 km tại Mỹ,1
52,17693,Honda CR-V 2018 5 chỗ sở hữu một trong những khoang nội thất rộng rãi nhất phân khúc,2
52,17694,"Tất cả ghế ngồi đều có không gian rộng, thoáng và mang lại cảm giác vô cùng thoải mái",0
52,17695,Nội thất có diện mạo và cảm giác cao cấp nhờ có bề mặt được phủ những chất liệu mềm chất lượng cao,0
52,17696,Những phiên bản cao cấp hơn còn được trang bị viền gỗ hết sức sang trọng,0
52,17697,"Trong khi đó, Escape mang lại chỗ ngồi rộng rãi và thoải mái cho 5 người",1
52,17698,"Ghế bọc vải được trang bị tiêu chuẩn, ngoài ra còn có tùy chọn ghế da",0
52,17699,Những nhà phê bình hết sức ấn tượng với khoang nội thất cao cấp của xe,0
6,18300,Nhiều người nghĩ chiến thắng sẽ thuộc về Audi,2
6,18301,"Tuy nhiên, XC60 2018 có nhiều trang bị an toàn tiêu chuẩn cũng như tùy chọn hơn, gồm tính năng bảo vệ và giảm thiểu va chạm trên đường",2
6,18302,"Bên cạnh đó là hệ thống phanh chủ động với khả năng phát hiện người đi bộ, phương tiện, động vật lớn và các giao lộ, cùng bộ cảm biến cảnh báo khi lái xe buồn ngủ",0
6,18303,"Với cảm giác lái tốt hơn, khả năng vận hành sắc nét, nội thất quyến rũ, ghế ngồi thoải mái và khoang hành lý tiêu chuẩn rộng rãi, Audi Q5 đã chiến thắng XC60 2018",2
6,18304,"Tuy nhiên, khách hàng cũng có một vài lý do để chọn Volvo XC60 2018",0
6,18305,"Ví dụ như XC60 sở hữu khả năng kéo 2.399 kg so với 1.995 kg của Q5, thể tích khoang hành lý rộng hơn khi gập hàng ghế sau, hoặc nội thất Thụy Điển bóng loáng hiện đại",2
6,18306,"Tóm lại, cả Volvo XC60 2018 và Audi Q5 2018 đều thuộc “chiếu trên” trong phân khúc SUV nhỏ gọn cạnh tranh khốc liệt hiện nay",2
409,18307,"Trong 2 năm trở lại đây, xe gia đình gầm cao dần trở thành 1 trong những lựa chọn phổ biến của khách hàng, kéo theo đó là sự gia nhập của vô số mẫu xe mới vào phân khúc này tại Việt Nam",0
409,18308,"Nhiều nhà sản xuất lựa chọn nâng cấp những sản phẩm quen thuộc như SantaFe, CR-V, CX-5 hoặc ra mắt các tân binh như X-Trail hay Outlander",0
409,18309,"Tuy nhiên, 2 sản phẩm đáng chú ý hơn cả trong nhóm xe crossover 5+2 thì phải kể đến Hyundai Santa Fe và Nissan X-Trail",2
409,18310,"Trong bài viết này, Oto.com.vn sẽ tiến hành để giúp người đọc có cái nhìn rõ ràng hơn về 2 mẫu xe này",0
409,18311,Cần chú ý 2 phiên bản được nhắc trong bài là Hyundai SantaFe 2.4 AT 4WD và Nissan X-Trail 2.5 SV 4WD,0
409,18312,"Hiện tại, mẫu xe Hàn Quốc đang có giá 1,250 tỷ đồng trong khi đối thủ có giá 1,198 tỷ đồng",2
